nb_people,total_time_to_work,emissions,walkers,bikers,TPG_users,car_users,tax_sum
30615,37182916.451405846,47659.309188924686,3774,3940,8130,14765,190380.39064147882
30621,37290167.450715154,47493.74432302864,3818,3835,8265,14697,190051.70670778365
30627,37353636.36098257,47380.154690057134,3862,3892,8230,14637,189790.4835554647
30633,37386468.77340403,47082.17649518658,3818,3963,8231,14615,189462.04097586687
30639,37367214.291269735,47276.01649750082,3818,3964,8177,14674,189221.0356230942
30645,37460700.60340011,47041.22518005805,3849,3876,8264,14650,189006.61183634467
30651,37462344.949033916,46717.958069736254,3844,3911,8365,14525,188763.75714886744
30657,37316257.41036524,46859.32354438616,3772,3852,8449,14578,188411.22707509552
30663,37312072.05661705,46888.64762062722,3795,3825,8335,14702,188149.93544375082
30669,36958021.326108,46783.32678255499,3692,3951,8330,14690,187745.93682947312
30675,36925016.69461041,48342.194063131676,3811,3842,7957,15059,223046.7547886211
30681,36972519.77267686,48196.90807108198,3789,3855,7988,15043,222752.16279947924
30687,37000625.138184294,48214.78778822905,3820,3873,7963,15025,222266.77879706715
30693,37122336.1482895,48052.95690514778,3821,3915,7991,14960,221865.40845001108
30699,36981284.77599505,48047.34965502131,3774,3939,7993,14987,221569.59732466246
30705,37263735.107988,47713.41892902094,3890,3838,8080,14891,221181.0726034197
30711,37044151.987551324,47902.14091506245,3797,3785,8086,15037,220833.8449609667
30717,37254871.65591304,47687.70514156027,3843,3894,8037,14937,220503.3233983154
30723,37334187.81630671,47363.72915019476,3863,3841,8184,14829,220114.7775087288
30729,37128205.89447284,47621.4949038853,3823,3739,8177,14984,219827.6090453193
30735,37308509.33630828,47321.9806649839,3839,3865,8193,14832,219517.9835112469
30741,37100775.48349358,47455.144639235,3794,3869,8102,14970,219196.05443554695
30747,37460868.225293584,47174.617435535176,3908,3804,8170,14859,218853.52475811684
30753,37253445.97618888,47255.44858946261,3843,3869,8121,14914,218492.0281117022
30759,37289276.724591374,47121.487207375954,3835,3867,8191,14860,218242.75687252174
30765,37102935.13442746,47471.12553439609,3815,3885,8065,14994,218052.09352873298
30771,37412991.68134456,46987.4081959098,3884,3922,8090,14869,217642.0449959238
30777,37120958.6539788,47100.467802565145,3806,3939,8082,14944,217186.57957041202
30783,37204719.15718962,46631.19890423025,3769,3881,8300,14827,216803.45270973723
30789,37280056.97434909,46869.388156182744,3852,3864,8204,14863,216505.0500023956
30795,37017345.88846842,46774.99471306389,3803,3851,8214,14921,216089.47022377935
30801,37582213.589899264,46639.23828754952,3897,3898,8149,14851,215772.5611539533
30807,37495052.62585871,46366.15863992434,3852,4041,8119,14789,215353.68863691285
30813,37604399.95278206,46413.01247872762,3852,3991,8075,14889,214997.99763786336
30819,37446188.126843005,46344.804826788706,3875,3906,8234,14798,214625.42272812856
30825,37357365.779045075,46399.78068100329,3810,3902,8220,14887,214157.8670398051
30831,37499876.461732194,45856.28835459969,3839,3984,8235,14767,213930.0018072743
30837,37587789.251396686,46150.29040337843,3892,3922,8224,14793,213567.0714055681
30843,37318507.37046715,46019.42827866812,3803,3949,8282,14803,213013.01456625364
30849,37509953.71724937,45795.0160314352,3858,3823,8418,14744,212661.39999252642
30855,37561392.58834355,45920.547902361315,3899,3835,8294,14821,212444.41757255277
30861,37781474.92655941,45528.328665408335,3927,3947,8297,14684,212156.50877034647
30867,37624307.11762771,45680.06221074655,3867,3966,8263,14765,211879.01506940403
30873,37689242.35518615,45317.19823829348,3865,3975,8388,14639,211604.4356580271
30879,37826724.95545089,44966.08599394544,3892,3905,8510,14566,211286.15881825078
30885,37669074.461886406,45352.90800405031,3896,3856,8361,14766,210723.07072398474
30891,37569829.32390099,45034.51677946605,3830,4031,8308,14716,210260.3911371311
30897,37915680.37330241,44860.65700751981,3925,3993,8384,14589,209878.01733033208
30903,37527322.05982177,45099.1863253665,3847,3886,8378,14786,209204.64481009272
30909,37972497.414546795,44804.493117446196,3953,3939,8331,14680,208682.70783732735
30915,37418502.812311836,44806.35835228671,3825,4030,8362,14692,208434.12104292226
30921,37853210.102106206,44197.756994490235,3863,3980,8613,14459,208139.32041000595
30927,38000815.453467615,44267.93695795077,3903,3954,8483,14581,207738.67005888006
30933,37921110.095778264,44585.37442207424,3912,3919,8442,14654,207365.40627217924
30939,38067548.90477985,43973.50460781393,3913,4032,8496,14492,206847.54449884794
30945,38138527.90482712,43707.61638909622,3942,3983,8547,14467,206485.05089833468
30951,38178945.497498915,43803.60934666475,3938,4069,8473,14465,206043.25704144008
30957,37984964.763695456,44121.708402480814,3935,3889,8518,14609,205698.47924839734
30963,38114670.307202704,43634.93194618341,3925,3957,8582,14493,205416.8113898483
30969,37997848.43917047,43652.759428606994,3916,4005,8533,14509,204897.84941436962
30975,38271993.88112804,43646.49446953211,3996,3988,8550,14435,204556.372709697
30981,38069518.347275935,43572.13537700472,3919,3980,8514,14562,204115.10330052898
30987,37970432.01229705,43427.89147341818,3875,3943,8669,14494,203707.24306623853
30993,38172050.57121424,43443.80148446952,3929,3951,8535,14572,203313.58232082674
30999,38060527.92405888,43216.34374512606,3887,3894,8753,14459,202800.83252368183
31005,38219507.10670225,42821.612539496826,3880,3902,8795,14422,202462.8116594911
31011,38105247.55931702,42587.246971368724,3849,3991,8821,14344,202101.96675337048
31017,38096608.942523345,43053.358052258445,3917,3901,8691,14502,201662.95327490152
31023,38358848.03220862,42774.17411027907,3967,3976,8676,14398,201388.5707756554
31029,37976512.82533315,42830.139655528685,3868,3884,8813,14458,201237.64702732043
31035,37607133.546138324,44706.67071158156,3920,3878,8325,14906,231629.7319527425
31041,37946459.8850684,44124.73248051671,3967,4024,8290,14754,231154.1735422915
31047,37540394.40312953,44298.05551906813,3874,4017,8249,14901,230721.11877285596
31053,37835500.609269455,44108.80757031581,3942,3926,8383,14796,229830.97131018498
31059,37775402.38955203,43979.365467285184,3954,3978,8287,14834,229411.31586263905
31065,37889474.215697214,43796.91722325197,3962,3960,8398,14739,228860.38812184386
31071,37707617.52049236,43942.028280350394,3891,3958,8321,14895,228549.91275445925
31077,38007134.45936522,43430.91097365161,3957,3971,8400,14743,228070.17444793077
31083,37639314.57414706,43830.26036193699,3885,4025,8285,14882,227446.54638323875
31089,38054019.351855196,43186.24191285094,3968,3963,8494,14658,227084.55194798048
31095,37963266.2721015,43305.389202331964,3968,3935,8462,14724,226580.72091995244
31101,37920522.45889419,43423.53821893902,3918,3997,8434,14746,226183.57764682762
31107,37899939.53019952,43178.230712181336,3961,3955,8438,14747,225603.59605190158
31113,38073315.64741758,43085.24443132795,3986,3951,8469,14701,225228.31806272583
31119,38044791.970887624,42979.54174797491,3965,3938,8481,14729,224812.56629334495
31125,38066081.21187782,43023.12546469994,3961,3999,8399,14760,224215.09921593004
31131,37972531.13847137,42714.862707754924,3908,4108,8499,14610,223897.55441296863
31137,38084941.07858644,42430.86907418331,3916,4039,8670,14506,223560.25404433178
31143,38311636.41948589,42488.9100681761,4006,4102,8412,14617,223113.56970618886
31149,38252488.66042765,42495.70333760241,4021,3979,8548,14595,222724.72681754315
31155,38166247.686309025,42478.90488723607,3993,3874,8613,14669,222272.4656062909
31161,38001288.80181806,42468.25611462621,3937,3875,8616,14727,221946.9626494606
31167,38195121.17274094,42367.44976073739,4000,3978,8506,14677,221585.76603059727
31173,38085634.15433076,42312.59019052185,3930,3996,8587,14654,220917.38463973976
31179,38250798.85029977,41923.2736566149,3988,3978,8720,14487,220620.5672779709
31185,38329680.05384129,42061.4321560768,4033,3894,8599,14653,220081.71498169063
31191,38266213.42426838,41935.975082354955,3959,4098,8532,14596,219691.73633163603
31197,38250350.27628742,41870.50678339892,3991,3994,8660,14546,219129.74001619424
31203,38523795.83698598,41649.09448541995,4056,3900,8740,14501,218764.2858159828
31209,38486299.97149393,41730.48908434091,4031,3976,8646,14550,218565.5475673062
31215,38421791.97345669,41466.41591688188,4002,4008,8653,14546,218015.40017864003
31221,38155185.77567453,41483.88338004611,3980,4044,8590,14601,217604.77146197454
31227,38414844.60291168,41232.51380183112,4007,4010,8735,14469,217168.65168195922
31233,38284266.39695549,41424.15335893232,3969,3917,8754,14587,216897.31486622652
31239,38549096.91459731,41114.94163224328,4066,3902,8744,14521,216428.4155561673
31245,38405202.53387897,41099.72347493283,4017,3963,8688,14571,216008.9439824174
31251,38538296.632479265,40997.212336334764,4000,4064,8703,14478,215530.14556228835
31257,38283806.24989681,41078.173204665276,3969,3917,8722,14643,215169.21938505681
31263,38545734.45719144,40711.34432182366,3993,4010,8723,14531,214608.28892508312
31269,38450353.59888456,40786.10259302605,4007,3959,8764,14533,214103.41082999134
31275,38431875.722910486,40455.23976736778,3982,4052,8844,14391,213743.0193514942
31281,38804419.65320733,40526.257175014456,4085,4021,8747,14422,213126.8796360636
31287,38267152.706723005,40545.27968127391,3912,4008,8794,14567,212734.26472479204
31293,38723797.20692275,40044.65977032921,4028,4000,8880,14379,212397.90416100516
31299,38628744.8198354,40258.039087300764,4028,3924,8904,14437,211951.4469338453
31305,38992819.37685319,39973.932647457346,4084,4108,8775,14332,211537.9152982355
31311,38875968.915041015,39684.35957201113,4043,4094,8857,14311,211096.74960342312
31317,38775493.211301304,39775.787476635385,4043,3924,8958,14386,210502.11357615213
31323,38834604.45477825,39456.6093714969,4015,4002,8907,14393,210155.10058750608
31329,38892646.76225498,39928.25764592434,4079,3915,8960,14369,209828.73442628369
31335,38901380.59961845,39695.37414286277,4076,4013,8872,14368,209468.69182076096
31341,38785381.74738994,39658.740101109586,4038,3967,8909,14421,208888.00857360568
31347,38792019.972140536,39197.40278276385,4016,3984,9038,14303,208490.46086335398
31353,38724535.21305961,39248.07712939015,4015,4003,8923,14406,208032.36604801094
31359,38662856.94102527,39514.993134663615,4009,4007,8906,14431,207623.46524487692
31365,39312017.63801405,38864.35191851641,4142,3999,9008,14210,207306.0944696401
31371,38936716.28839497,38931.10116047507,4055,3983,9075,14252,206691.851558292
31377,38905775.27864465,38757.599090930555,4013,4036,9105,14217,206182.0351012334
31383,39336806.53979038,38265.15496712399,4108,4064,9165,14040,205831.92750663502
31389,39088525.9089867,38385.15883895898,4067,4127,9025,14164,205550.5943476421
31395,38488842.2975102,40619.6605392377,4019,3971,8716,14683,229586.27945502923
31401,38441039.408334345,40210.67949878528,4043,3944,8750,14658,229262.71296597118
31407,38596637.21079418,39930.973886410866,4082,4007,8703,14609,228697.1698162511
31413,38590006.34563046,39345.162261887715,4046,4082,8718,14561,228298.04592658632
31419,38429172.53968891,39045.139135219644,4070,4010,8715,14618,227903.11711604992
31425,38597832.57456877,38757.790406588705,4122,4061,8773,14463,227459.30022003065
31431,38399785.69270136,38798.46977048596,4068,3964,8925,14468,226781.49059971262
31437,38379989.144478574,38844.226674921156,4071,4026,8697,14637,226335.391215125
31443,39102070.09051648,38231.56261757379,4238,4071,8722,14406,225851.4314875392
31449,38400240.9669072,38565.08759849653,4077,3981,8845,14540,225201.55709661453
31455,38395510.79397492,38457.04422251545,4056,4002,8851,14540,224760.4625475343
31461,38398334.81170504,38367.9526204765,4059,4000,8878,14518,224128.07597517504
31467,38732747.730611674,38019.42890602164,4133,4009,8894,14425,223652.99055118818
31473,38497954.919534214,38236.635950668664,4050,4042,8866,14509,223145.86140828065
31479,38691269.42004916,37836.535959578636,4069,4083,8867,14454,222604.44826554015
31485,38836731.016575836,37580.38269106962,4113,4046,8970,14350,222149.0792075003
31491,38774033.820380606,37872.281093079684,4135,4036,8864,14450,221561.74797566183
31497,38507269.87123278,37717.94646511781,4065,4043,8856,14527,221198.99893233774
31503,38857103.732125066,37470.5297324142,4124,4207,8862,14304,220532.27728126704
31509,38735921.80596044,37384.3491150455,4147,3975,8940,14441,219922.76044572052
31515,38700741.78752855,37560.63266157248,4099,3976,8952,14482,219447.20483958462
31521,38631211.154596165,37163.07564140454,4057,4078,8927,14453,219063.38085152677
31527,39113067.51970274,37314.98180755531,4184,4050,8872,14415,218510.33670109083
31533,39002619.772164054,37130.164229495254,4159,3974,8993,14401,217853.85304289282
31539,39211158.84857252,36733.46865101895,4161,4135,8948,14289,217427.87923140265
31545,39087169.25709863,36873.60263315394,4156,4091,8954,14338,216897.28837555042
31551,38819945.61809143,36767.62681326826,4085,4090,9058,14312,216296.05967500558
31557,38814126.3046357,36644.7988655336,4083,4100,9071,14297,215676.35929215167
31563,38935580.48354507,36517.47263003735,4107,3975,9149,14326,215303.8622184059
31569,39045300.59029025,36439.493653881415,4132,4061,9182,14188,214670.73860782417
31575,38854582.940681316,36410.5326143377,4094,4106,9085,14284,214188.7819049529
31581,39120365.56769206,36107.207638765285,4137,4116,9222,14100,213875.55992171206
31587,39273624.908457726,36139.95786823681,4196,4071,9123,14191,212973.67044063145
31593,38895115.86446491,36015.91883761141,4083,4069,9272,14163,212551.0480213722
31599,39382493.10896786,35840.32627992697,4192,4241,9038,14122,212190.97894587961
31605,39194913.820037946,36244.517063552245,4192,4082,9010,14315,211862.15141660903
31611,38836880.39464084,36035.94854887572,4076,4054,9133,14342,211483.1481264317
31617,39035649.309320614,35746.62119578514,4080,4082,9257,14192,211018.7210672421
31623,38957556.34474751,35945.57531208141,4109,4017,9196,14295,210159.71891471493
31629,39257526.859380096,35510.241159238496,4150,4093,9164,14216,209452.05252498394
31635,39064051.99993883,35472.417394319265,4146,4031,9234,14218,208885.15094144247
31641,39423487.40555084,35044.588788217574,4188,4079,9338,14030,208336.47713121373
31647,39086275.551246054,35366.04847301722,4122,3991,9257,14271,207799.99332271118
31653,39143443.10496331,35190.54328331747,4148,4101,9263,14135,207202.89261550715
31659,39118228.77688838,35009.575766639675,4112,4038,9415,14088,206987.74347547386
31665,39479446.78935536,34785.703526969875,4199,4054,9299,14107,206447.8689532601
31671,39183113.6128228,34858.18864744155,4108,4075,9335,14147,205938.26544302853
31677,39588341.95929482,34607.939093115354,4229,4115,9281,14046,205550.40080503552
31683,39453116.128838606,34670.03890379427,4190,4101,9313,14073,205115.88158688444
31689,39385082.58949134,34579.66970555147,4154,4112,9337,14080,204790.67470699488
31695,39174264.98669185,34575.34115111672,4102,4185,9330,14072,204358.01559661276
31701,39334394.1485531,34767.47561084793,4197,3902,9429,14167,203960.63764849064
31707,39291196.04980016,34017.27665467522,4076,4106,9604,13915,203371.97617757335
31713,39522943.50650879,34258.03511025783,4167,4011,9502,14027,202905.59364236987
31719,39603145.751844935,33850.08419680806,4175,4076,9570,13892,202523.3438412026
31725,39376250.24633487,34122.5161633541,4115,4064,9410,14130,201817.72837566107
31731,39600454.25797975,34105.03730825,4220,4022,9422,14061,201380.43089287207
31737,39455203.13331383,33974.89319239319,4193,4012,9426,14100,200920.17741841055
31743,39855207.68564831,33571.69490040082,4247,4268,9349,13873,200479.96776275118
31749,39652262.16587962,33775.554642433875,4184,4097,9438,14024,200147.49805674577
31755,38979388.29538987,35720.528683798715,4132,4140,8992,14485,211941.65731697343
31761,39461484.655408956,34927.62827848641,4260,4014,9209,14272,211656.7017050724
31767,39378240.90544103,34676.81908829198,4224,4131,9147,14259,211355.31143152984
31773,39392634.268581,34432.32646752876,4267,4202,9116,14182,211043.17569652005
31779,39332300.23886857,34021.49673689341,4256,4099,9318,14100,210782.39459658085
31785,39137279.36621628,34032.15310225864,4233,3996,9347,14203,210244.691949662
31791,39187014.58695757,33413.873865325964,4270,4194,9145,14176,209050.54665761933
31797,39294905.1713235,33198.17537719635,4317,4206,9063,14205,208314.2195349573
31803,39450920.3657827,32781.87432870621,4277,4074,9431,14015,207918.87782285528
31809,39275329.88968188,32748.786327578902,4263,4106,9385,14049,207270.98750880337
31815,39260311.050906986,32834.682212353844,4240,4099,9313,14157,206859.76939140013
31821,39256103.37680624,33086.94148926129,4293,4125,9231,14166,206194.6547301695
31827,39417609.70411966,32712.126598439554,4275,4178,9307,14061,205765.05868817944
31833,39330571.59990952,32671.168288908488,4252,4140,9359,14076,205088.3689174658
31839,39351700.31140391,32577.515343400722,4264,4216,9284,14069,204705.67640947367
31845,39550255.3800884,32456.952599008695,4308,4152,9294,14085,204440.62356358214
31851,39561583.50377364,32653.184768366053,4350,4161,9244,14090,204076.91280839982
31857,39496608.72037559,32500.391934702926,4297,4147,9321,14086,203708.88040729714
31863,39480882.465767905,32413.5250818827,4307,4196,9325,14029,203221.8412657703
31869,39349527.59680412,32340.031274903915,4267,4217,9362,14017,202796.3751936179
31875,39481265.01386893,32064.366595172756,4253,4129,9546,13941,202043.84092269297
31881,39625569.08116926,32142.32921954175,4338,4089,9410,14038,201450.36216300837
31887,39249505.54807076,32037.494541154494,4247,4163,9387,14084,201079.80853139356
31893,39593719.90298155,31521.39143464337,4262,4235,9566,13824,200668.7413054715
31899,39472169.99170572,31817.503596621416,4321,4155,9392,14025,200389.90670914674
31905,39646897.08939192,31772.52836597569,4309,4164,9531,13895,200127.02540395688
31911,39545272.399745,32102.136758494835,4267,4046,9520,14072,199779.30621893916
31917,39335567.455534324,31703.270418382956,4278,4093,9535,14005,199478.53528077572
31923,39853780.02903964,31459.156653239806,4369,4182,9496,13870,198743.98629658486
31929,39689229.4681341,31394.164157289888,4325,4240,9490,13868,198397.46895586126
31935,39624548.26450029,31324.491327664473,4310,4155,9505,13959,198033.36851700168
31941,39835589.50108208,31261.693997021703,4362,4122,9583,13868,197272.75413858844
31947,39637974.77743286,31348.08542231309,4289,4132,9615,13905,196922.8239960898
31953,39785701.462124705,31097.55825212441,4311,4211,9534,13891,196288.5275786409
31959,39827719.268018745,31111.679225546606,4372,4160,9513,13908,195713.6972192493
31965,39787714.868922636,31282.374699904878,4307,4112,9527,14013,195277.15915972163
31971,39533472.6948664,30979.214010436142,4230,4230,9612,13893,194848.63023096774
31977,39761164.61863191,30956.177270004213,4310,4240,9510,13911,194583.15142417263
31983,39899271.21213593,30726.082203799495,4320,4171,9643,13843,194328.53798069374
31989,39633021.36384432,30975.270689765144,4295,4107,9672,13909,193895.7048586293
31995,39515101.553356424,30844.12377257243,4270,4177,9577,13965,193360.0270685632
32001,39896800.64820733,30847.6481861746,4373,4161,9543,13918,193065.75792768248
32007,39857804.00904976,30522.126177320864,4328,4202,9592,13879,192727.44662298248
32013,39783912.591091484,30353.15591618601,4308,4092,9823,13784,192335.62660813678
32019,39874665.46905712,30138.26635080254,4303,4190,9755,13765,191969.80251260987
32025,39982341.93146845,29948.032728612106,4268,4332,9760,13659,191686.7085967202
32031,39660708.168912545,30303.045141121285,4256,4207,9711,13851,191218.35660879855
32037,39871284.18673885,30033.690987945123,4306,4155,9798,13772,190917.95408069462
32043,39974216.81538778,29996.325861391033,4334,4235,9703,13765,190320.03467856382
32049,40153882.51804948,30059.718738674404,4390,4095,9792,13766,190030.63720501808
32055,40073276.37842397,29753.51475047445,4335,4146,9869,13699,189703.57449026246
32061,40080884.39570036,29626.54656344338,4345,4196,9879,13635,189333.12673440768
32067,40164707.36172109,29836.291233007272,4412,4087,9831,13731,188671.06521126637
32073,39996439.80290302,29814.22647212974,4304,4172,9848,13743,188243.38946685908
32079,40285105.57213777,29431.009569291546,4371,4213,9842,13647,187644.24819368933
32085,40421071.37100532,29398.188848461352,4386,4269,9757,13667,187140.0217136514
32091,40274529.71314098,29515.718446038576,4331,4235,9822,13697,186811.2496099097
32097,40106627.99397928,29286.53764116844,4328,4311,9808,13644,186474.14005108245
32103,40297423.15735825,28983.537733476976,4369,4211,9865,13652,186040.49308239672
32109,40285647.37660646,28865.44619557721,4345,4189,9998,13571,185586.80721641987
32115,40052370.48612261,30613.68954029863,4388,4218,9484,14019,169680.51863193238
32121,40046432.42292802,30646.885070757737,4446,4105,9519,14045,169163.4102346256
32127,39745746.47840684,30889.52579223161,4388,4160,9424,14149,168797.13194844758
