nb_people,total_time_to_work,emissions,walkers,bikers,TPG_users,car_users,tax_sum
31377,38223546.79621108,44526.032998375216,4035,4055,8293,14988,230619.42855026617
31383,38111201.991188735,44483.325775141624,4004,3899,8473,15001,230374.82343435407
31389,38118137.395936966,44286.84905272449,3963,3970,8509,14941,229866.08534412223
31395,38407671.41361914,44166.73456080232,4060,3993,8418,14918,229460.68098430015
31401,38248482.14864763,44227.67481651947,4037,3926,8556,14876,229077.72226835866
31407,38229778.639889635,44076.08030396025,4006,4077,8390,14928,228417.29989881083
31413,38321288.11000448,44132.78213911226,4050,3980,8453,14924,228120.8453157989
31419,38245851.56267512,43972.10517790744,4022,3916,8579,14896,227657.59214434575
31425,38427162.521619014,43884.88371976028,4033,4029,8390,14967,227066.51487142735
31431,38478118.51876017,43404.96261626175,4036,4089,8522,14778,226742.51146105368
31437,38415381.08501658,43484.343845139185,4027,3877,8635,14892,226351.85165151
31443,38410171.61110235,43862.38677537207,4056,3984,8407,14990,225908.3481672653
31449,38353693.133307666,43417.8520336318,3994,4057,8551,14841,225235.73308287005
31455,38485279.4305117,43081.019127306914,4040,4017,8604,14788,224878.8396092228
31461,38231687.61128428,43407.22189054857,3980,4098,8513,14864,224466.5488696066
31467,38490922.653950095,43046.94819876291,4029,4077,8540,14815,223923.6128872681
31473,38406658.64176263,43141.94636273302,4041,4044,8503,14879,223513.1279946052
31479,38673343.300544165,42733.196342784904,4083,3971,8680,14739,223216.76054046836
31485,38482851.137579575,43355.343477680406,4039,3934,8556,14950,222724.25817005616
31491,38377065.94007981,43214.03299799109,4068,3908,8565,14944,222121.98128092545
31497,38481797.157919414,42867.52744443981,4032,3977,8606,14876,221671.8945042873
31503,38666256.01443702,42801.39202866037,4082,3994,8605,14816,221450.67974542905
31509,38553253.433661714,42625.13496579786,4066,3923,8689,14825,220893.2902432099
31515,38361489.262633905,42663.99309170586,4000,4028,8646,14835,220573.54223490666
31521,38581688.046208285,42600.20512922363,4029,4024,8655,14807,220103.38570713365
31527,38780520.035323456,42265.890917297955,4085,4019,8668,14749,219877.82570203434
31533,38917165.28650203,42175.422829079595,4131,4011,8693,14692,219564.883969018
31539,38460837.66176616,42141.483413524686,4005,3926,8855,14747,218931.8357803028
31545,38740831.6489164,42072.43885398564,4111,3980,8729,14719,218509.5936737871
31551,38801641.518904336,41815.569751357674,4094,4027,8773,14651,218201.95592174464
31557,38566387.25093585,41832.259465497045,4008,4069,8802,14672,218011.56585144732
31563,38834961.34008762,41951.19837443917,4076,4038,8669,14774,217614.13184459365
31569,38758032.85052829,41968.64045177604,4086,3968,8690,14819,217156.35417717052
31575,38678816.92921093,41494.117222587745,4052,4058,8811,14648,216762.32847460313
31581,38893892.55346623,41678.37932530707,4127,3934,8775,14739,216194.80455268934
31587,38756420.831954025,41276.02611382341,4056,3974,8917,14634,215892.68635557086
31593,38802523.90796144,41299.15788714202,4055,4089,8799,14644,215462.27152662323
31599,38798767.28266005,41120.774764036694,4039,4053,8922,14579,214977.2075417858
31605,38751154.22111849,41156.002749494284,4066,4097,8840,14596,214596.10437423454
31611,39090475.78703568,40663.70804325049,4099,4017,8972,14517,214040.64447876273
31617,39113521.2685016,40795.80058336423,4131,4077,8895,14508,213803.02985180233
31623,39131637.020224005,40686.431887231025,4072,4125,8928,14492,213517.35987793002
31629,39373177.19815087,40494.41204038992,4154,4067,8938,14464,213265.16047306
31635,38842742.22328229,40666.86435021431,4049,4078,8894,14608,212831.6736114217
31641,38908809.93893704,40740.50700727312,4038,4141,8837,14619,212424.35591937738
31647,39325177.07798738,40188.155313214906,4147,4048,9031,14415,212019.9878463642
31653,39024044.13492853,40244.437450147045,4046,4053,9069,14479,211707.44480440588
31659,39078583.243791245,40186.02770332045,4088,4035,9061,14469,211341.32339641696
31665,39303206.98652051,40089.73250667589,4110,4137,8955,14457,210818.2557862738
31671,39092566.37873836,40226.24892205491,4067,4076,8964,14558,210468.46763717834
31677,39295208.230683304,39987.39617947167,4138,4087,8985,14461,209873.0861217924
31683,39059800.24825313,39738.40312118869,4064,4061,9110,14442,209430.3316179818
31689,39210233.632252276,39533.122385548006,4075,4191,8974,14443,209027.6220679549
31695,39736747.25398258,39508.77268899334,4215,4107,9058,14309,208586.2079936508
31701,39139410.34556181,39677.89384059301,4063,4122,9022,14488,208208.9052089241
31707,39202647.74821911,39411.10451711679,4064,4202,9054,14381,207921.9700669799
31713,39450799.927378595,39369.38413102504,4147,4051,9156,14353,207576.45068714317
31719,39454402.72182726,39213.58046292241,4132,4067,9167,14347,207175.55761299763
31725,39480799.22076995,39189.0665981252,4155,4016,9155,14393,206910.2858077825
31731,38669142.32670968,40844.92354035091,4066,4145,8693,14821,232841.48167870575
31737,38957850.07150481,40912.81783756145,4126,3998,8812,14795,232348.152893397
31743,39109689.91545815,40984.921685492154,4158,4008,8709,14862,232004.93720057953
31749,38902261.83612657,40749.43745281196,4100,4024,8755,14864,231352.18729556436
31755,39223014.237057336,40407.455519361174,4147,4046,8908,14648,231025.37831470792
31761,38738760.5484002,40489.48855827149,4029,4074,8880,14772,230529.18455791232
31767,38851842.165686645,40223.09913347232,4042,4108,8965,14646,229776.36816398604
31773,38966611.69467748,40243.399431529935,4075,4123,8881,14688,229113.18528187965
31779,38922903.27489976,40481.156516301686,4104,4059,8802,14808,228694.81979301895
31785,39046301.84810664,39903.17435387203,4113,4110,8883,14673,228296.74232415375
31791,39171536.333711326,40113.73085021762,4133,4061,8924,14667,228067.034927693
31797,38803223.33423436,40194.842510996976,4045,4109,8914,14723,227778.78964608532
31803,39050670.3359128,39952.38227371173,4119,4114,8860,14704,227377.66709117175
31809,39369697.20448823,39942.14406419666,4195,4112,8851,14645,226951.3849398784
31815,39227602.61048675,39871.75242366662,4161,4114,8908,14626,226508.85076640264
31821,38982275.1546715,39846.24832298276,4094,3963,9031,14727,226030.97481769728
31827,39333967.72737833,39767.986411201615,4158,4024,8991,14648,225529.70054317647
31833,39229539.8976934,39806.758138900994,4151,4072,8847,14757,225146.30394293196
31839,39074285.913009174,39548.1775989404,4112,4060,8979,14682,224794.71843269942
31845,39645380.068736374,39364.93470593735,4258,4048,8973,14560,224341.49466119023
31851,39379799.73810596,39103.05477127489,4173,4126,8977,14569,223763.46049967725
31857,39205398.90308171,39217.60301260824,4136,3985,9146,14584,223136.72111539132
31863,39403325.7277864,39070.75861670945,4176,4116,8990,14575,222693.67449468558
31869,39564767.35806424,39097.416447078955,4192,4053,9017,14601,222240.1543795919
31875,39544723.91743073,38862.5259674498,4202,4052,9033,14582,221524.9823157758
31881,39607169.86367313,39048.99339793423,4194,4098,9010,14573,221107.18872441098
31887,39365795.729028285,38675.21173008343,4133,4093,9068,14587,220616.6388329447
31893,39209632.62834206,38897.17143001535,4123,4044,9047,14673,220143.28484765123
31899,39582305.19626677,38307.275980590566,4162,4124,9100,14507,219455.3592914555
31905,39600901.74864065,38449.42569842053,4194,4168,9015,14522,219022.503547164
31911,39352928.58557953,38429.252163868885,4128,4136,9052,14589,218606.86005015878
31917,39600845.1459929,38576.23042807266,4239,4086,9003,14583,218035.73609781484
31923,39332317.9682788,38468.99133960017,4126,4139,9047,14605,217567.5932637872
31929,39714508.51321763,37871.903100287265,4188,4044,9242,14449,216963.7595738844
31935,39455941.55807358,38056.650397443365,4121,4127,9113,14568,216203.9573477908
31941,39680835.13396039,37850.66027454777,4185,4120,9137,14493,215768.20698119202
31947,39703029.81257787,37673.64105739199,4174,4128,9213,14426,215263.47522829907
31953,39834359.84581777,37914.22020832359,4220,4111,9098,14518,214851.87587056324
31959,39554879.07462291,37623.59836716074,4158,4127,9229,14439,214353.50948414634
31965,39835126.077290244,37675.789277547694,4243,4056,9190,14470,213917.42260585845
31971,39594632.308702864,37616.31313597826,4189,3985,9250,14541,213443.43576898958
31977,39924115.89467584,37192.07586104033,4209,4052,9349,14361,212957.6258063107
31983,39694697.97605217,37233.250194834545,4166,4113,9276,14422,212289.88251418024
31989,39742322.72835681,36842.226975630074,4196,4009,9346,14432,211501.8364285447
31995,39772716.494591095,37146.82102250604,4186,4036,9388,14379,211079.97970502192
32001,39977205.67004613,36777.99431587061,4211,4114,9327,14343,210408.57889036761
32007,40074635.35970273,36877.90440819476,4294,4035,9344,14328,210057.010255299
32013,40148425.14588888,36340.13388535126,4252,4101,9527,14127,209761.20252284044
32019,39785658.28003997,36518.91716152659,4207,4094,9344,14368,209449.39810605193
32025,39690406.516374715,36274.39085823298,4110,4212,9447,14250,208682.77755035358
32031,39696174.608998775,36638.17731133761,4150,3977,9451,14447,208100.0494226107
32037,39836347.36761532,36546.40511365266,4224,4145,9266,14396,207603.62285111364
32043,39743436.297373876,36363.177570886655,4161,4132,9310,14434,207129.7932890637
32049,40048875.22116756,36011.15661511261,4203,4148,9500,14192,206556.649919175
32055,40135189.717600316,36029.981498983725,4247,4087,9379,14336,206019.47177658227
32061,39969049.898022786,35850.535948865996,4185,4144,9360,14366,205600.2489514655
32067,40078853.42428979,35999.22491598267,4276,4108,9338,14339,205340.69967513616
32073,40190179.44372877,35717.51761838807,4259,4045,9552,14211,205034.29951972954
32079,39945233.62842717,35744.716288972864,4193,4153,9402,14325,204488.68939141775
32085,40210343.6400724,35540.58363728,4232,4148,9526,14173,204127.51011710506
32091,39718975.62647788,37310.15969309047,4217,3981,9263,14624,225805.8326214275
32097,39709429.65004459,37216.56107620713,4223,4094,9155,14619,225188.3208340243
32103,39657350.39619035,37230.945994705806,4214,4080,9137,14666,224855.62980079828
32109,39544778.700412884,37249.97926450266,4194,4104,9108,14697,224304.0339144701
32115,39587171.24298382,37170.12274370341,4190,4031,9242,14646,224038.76940451568
32121,39734090.99802746,36979.87793949041,4202,4195,9111,14607,223688.47827813664
32127,39421291.78198412,36878.41350738926,4118,4277,9074,14652,223240.0704751028
32133,39732940.744358584,37007.108478073336,4260,4062,9164,14641,222641.36372646887
32139,39933818.79442046,36770.88593989187,4306,4075,9118,14634,221826.26156217957
32145,39739658.724831745,36638.765792598744,4194,4161,9187,14597,221098.13003951663
32151,39731524.86628,36553.75980469323,4236,4097,9197,14615,220648.55984783816
32157,39902398.931027256,36552.316625789674,4285,3989,9220,14657,219961.66203727052
32163,40222307.621000655,36489.03630084946,4322,4155,9161,14519,219443.66304409347
32169,39753796.54740497,36571.49263612206,4192,4100,9196,14675,218818.04147469922
32175,39787461.45194162,36365.04673731036,4212,4190,9232,14535,218155.69666253336
32181,39888890.749365725,36329.06515148939,4243,4119,9260,14553,217614.65411324392
32187,40006804.10265005,36017.938404100925,4241,4165,9271,14504,216964.19962455012
32193,39815876.06644238,36137.1602690283,4214,4085,9271,14617,216399.98835284836
32199,40138411.14466964,35868.99449481963,4290,4105,9340,14458,215814.22919688275
32205,40317222.38922707,35902.1757790293,4307,4053,9310,14529,215179.1461544981
32211,40279520.689522214,35676.27189309787,4284,4156,9313,14452,214770.98577737616
32217,40163923.80140781,35251.13569465404,4266,4293,9354,14298,214329.35729249625
32223,40015726.92601229,35594.21952391561,4264,4082,9381,14490,213633.3547768372
32229,40216490.125649445,35487.5440385245,4289,4168,9330,14436,213291.64484894148
32235,40139798.19432313,35502.236480270476,4298,4061,9321,14549,212843.13984656872
32241,39863487.08364444,35498.11443609842,4192,4080,9413,14550,212470.97501609288
32247,40054013.219895996,35208.27471040122,4250,4184,9376,14431,211980.29614436236
32253,39913808.99724003,35291.15188088641,4205,4146,9347,14549,211552.17538225517
32259,40135974.82320298,34886.633296358996,4240,4202,9449,14362,210947.51026995774
32265,40402510.64239605,35058.31351864184,4353,4111,9332,14463,210455.67586486862
32271,40198455.18226106,35046.08866380017,4285,4129,9398,14453,209744.9152354955
32277,40223909.757362925,34860.1536120044,4249,4143,9513,14366,209194.8825300345
32283,40239769.72239992,34832.3604571456,4275,4187,9368,14447,208674.40613981697
32289,40124621.7683478,34791.54982661936,4243,4213,9396,14431,208232.72774484335
32295,40218918.225159734,34465.33395913046,4236,4131,9569,14353,207831.90708087536
32301,40348502.10771249,34290.49101644325,4258,4146,9571,14320,207353.9089368102
32307,40371573.335746646,34348.55861218832,4284,4113,9549,14355,206773.82268936344
32313,40428700.47802152,34195.70374376274,4273,4271,9460,14303,206434.7532601324
32319,40641226.06680388,33946.476148088426,4336,4204,9547,14226,206055.26598243677
32325,40364336.13343581,33926.876027595754,4258,4231,9557,14273,205616.580278861
32331,40468496.35306664,34032.828678174745,4314,4189,9485,14337,205166.44612579982
32337,40089529.47388007,34042.56210518034,4187,4120,9669,14355,204621.53830387993
32343,40645154.40870122,33723.57505000443,4311,4250,9565,14211,204197.93559413493
32349,40345142.5056763,33641.58463344743,4229,4183,9674,14257,203824.48952353085
32355,40390280.92834227,33856.114520355164,4308,4127,9554,14360,203429.66683298844
32361,40510080.24264346,33660.6396151744,4315,4158,9542,14340,203147.44218669608
32367,40539641.76247468,33227.54746327951,4288,4210,9657,14206,202627.2589325084
32373,40920550.1366772,33346.642803161165,4398,4205,9572,14192,202001.76614078408
32379,40487210.223720506,33405.158305234385,4296,4160,9624,14293,201575.30181842178
32385,40610061.48551941,33265.43710704727,4300,4261,9618,14200,200817.41050841424
32391,40605508.37276536,32971.00078292849,4277,4290,9716,14102,200282.862351072
32397,40801696.92183964,32979.95103388561,4323,4203,9714,14151,199782.34468361386
32403,40777394.495709226,32915.40800292845,4345,4307,9567,14178,199548.8017318871
32409,40439535.90830855,32940.834071412624,4236,4194,9703,14270,199208.3685646934
32415,41025755.614022136,32859.252907053866,4421,4119,9762,14107,198848.61297388098
32421,40700045.24476584,32561.176529912493,4300,4124,9819,14172,198492.50863538153
32427,40689790.5474327,32610.356320767816,4287,4187,9842,14105,198043.18688112544
32433,40592730.94265089,32766.46686782602,4293,4170,9702,14262,197499.10127686098
32439,40794386.08365632,32520.30898243535,4330,4142,9795,14166,196811.88381619225
32445,40881479.94827173,32571.766503609957,4352,4165,9709,14213,196215.9499435495
32451,40311811.43955724,34113.56409148263,4310,4240,9324,14571,214555.7683178093
32457,40392723.83837553,34074.026041264544,4289,4146,9477,14539,214216.67363587298
32463,40433114.1550481,33752.76093904845,4332,4178,9485,14462,213886.48236308384
