nb_people,total_time_to_work,emissions,walkers,bikers,TPG_users,car_users,tax_sum
30181,36065533.09136657,55091.72945029025,3641,3795,7590,15149,0.0
30187,36341471.69137804,54645.6615025358,3716,3810,7699,14956,0.0
30193,36081942.09302159,54976.53882594812,3645,3821,7604,15117,0.0
30199,36168318.435112305,54541.610284998744,3640,3811,7781,14961,0.0
30205,36396508.23517712,54571.85102852865,3721,3880,7613,14985,0.0
30211,36283591.79978774,54681.76932052097,3699,3795,7698,15013,0.0
30217,36284983.55280514,54519.859320123156,3664,3793,7679,15075,0.0
30223,36473872.92721842,54382.14573125702,3717,3819,7712,14969,0.0
30229,36275474.336134106,54404.47729008331,3678,3786,7740,15019,0.0
30235,36334200.39872493,54527.396059727136,3649,3761,7771,15048,0.0
30241,36310994.73236795,54283.601849088096,3695,3752,7801,14987,0.0
30247,36328103.60226639,54006.468267766686,3670,3917,7747,14907,0.0
30253,36420302.39574739,54251.01670403741,3710,3754,7810,14973,0.0
30259,36261971.00452388,54059.86873478597,3634,3887,7765,14967,0.0
30265,36260971.68696861,54276.4393318537,3642,3853,7734,15030,0.0
30271,36202030.44172581,54171.535482988016,3638,3829,7859,14939,0.0
30277,36769700.321986556,54044.14659964245,3780,3769,7833,14889,0.0
30283,36440680.22890253,53983.46454354759,3689,3846,7808,14934,0.0
30289,36060296.123017706,54181.17068691581,3591,3855,7845,14992,0.0
30295,36569328.2010915,53829.53642864027,3719,3810,7799,14961,0.0
30301,36438942.71694166,53579.00051043677,3646,3886,7896,14867,0.0
30307,36427055.560135126,53873.62064893244,3657,3850,7903,14891,0.0
30313,36552228.12900264,53465.90188147154,3678,3870,7959,14800,0.0
30319,36523827.66918574,53738.13484490105,3712,3796,7914,14891,0.0
30325,36207106.56079186,55104.311776833914,3700,3791,7609,15219,222578.7866138152
30331,36323181.478664994,55015.96571298756,3730,3923,7455,15217,222542.34137559388
30337,36463407.14499418,54820.30435289073,3744,3739,7769,15079,222516.36506924787
30343,36354958.34635294,54749.264684860886,3700,3907,7635,15095,222453.34862880586
30349,36527913.30286583,54897.184281210946,3771,3910,7520,15142,222347.7185967374
30355,36209161.93324158,54919.50110291275,3707,3792,7584,15266,222269.67301743032
30361,36574725.4738924,55020.861884589904,3788,3799,7531,15237,222212.7767955079
30367,36440177.66194767,54633.39067987181,3729,3874,7646,15112,222137.32566746415
30373,36354268.8299971,54735.50829586714,3713,3815,7701,15138,222099.78107755355
30379,36333007.8197362,54970.57091059161,3730,3762,7659,15222,222021.55881847997
30385,36547917.32619066,54720.68334957692,3757,3887,7614,15121,221955.15416133156
30391,36406851.505325206,54617.7489613218,3722,3765,7746,15152,221908.72917161035
30397,36449213.667958386,54761.85801752333,3742,3774,7653,15222,221880.4063357976
30403,36359089.83918922,54500.65890689155,3667,3909,7675,15146,221827.5252206122
30409,36438165.510106914,54612.67230219994,3711,3814,7739,15139,221754.36192591212
30415,36487717.67619142,54417.29383896827,3691,3875,7759,15084,221661.27323896464
30421,36669762.90475935,54405.95120809563,3788,3742,7823,15062,221595.37954028093
30427,36490785.219680615,54574.35876136815,3734,3800,7729,15158,221488.7823000014
30433,36572559.47534419,54417.250129140855,3772,3840,7698,15117,221465.33556208442
30439,36704791.892390884,54525.0601142294,3787,3718,7770,15158,221407.57669834487
30445,36399902.98673363,54211.94090123376,3673,3847,7815,15104,221268.63481672035
30451,36652912.02567036,54282.1044258209,3761,3840,7748,15096,221162.56013236198
30457,36859795.726688065,54090.00909293798,3805,3924,7727,14995,221114.99176475572
30463,36391551.058151945,54329.84305335968,3698,3756,7866,15137,221065.85679159456
30469,36781981.359620236,53854.06563258853,3780,3807,7930,14946,221004.9219385888
30475,36472857.86424628,53987.81979440725,3729,3743,7935,15062,220877.32083571286
30481,36605942.278125755,53992.93596049242,3735,3908,7821,15011,220705.8821800526
30487,36517522.94119418,53730.6632392219,3689,3928,7849,15015,220522.96999666045
30493,36799324.082324125,53820.28444926492,3786,3831,7836,15034,220491.09057819765
30499,36648094.99327174,53899.3468612098,3716,3870,7885,15022,220419.0480008817
30505,36721969.88087772,53708.797948188214,3746,3836,7906,15011,220300.94056928265
30511,36707170.787433214,53573.39249959224,3743,3820,7971,14971,220211.44789673408
30517,37113079.05289451,53016.592561664394,3822,3910,7990,14789,220106.85102271332
30523,37114894.70293617,53256.445912958276,3850,3834,7951,14882,220074.9439791209
30529,36625921.88086454,53688.367438470916,3702,3834,7989,14998,220048.11125616296
30535,36746366.095446214,53653.883901542125,3763,3826,7965,14975,219987.63829378874
30541,36876672.118909776,53350.0684922861,3754,3795,8093,14893,219938.22392909063
30547,37014246.760401286,53097.177970097546,3782,3896,8030,14833,219888.02197728705
30553,37252616.521487914,52829.89347885767,3852,3909,8023,14763,219841.06317293303
30559,37048104.95500009,53360.09935695861,3797,3777,8025,14954,219778.37849616856
30565,37140193.32450304,52922.2050623689,3810,3902,8053,14794,219676.470987228
30571,37211099.70923439,52771.95287101805,3832,3959,8055,14719,219570.2438595751
30577,36996113.115798384,52815.46921013171,3777,3849,8194,14751,219470.58842549412
30583,37112094.47092754,52686.58169735991,3762,3923,8147,14745,219447.85403890905
30589,37051460.26770459,52642.31161742273,3729,3951,8182,14721,219397.0886103336
30595,36964017.084143266,52797.19190660666,3759,3802,8187,14841,219331.96466281303
30601,37098028.64067406,52549.82921713895,3736,3875,8218,14766,219257.18626859
30607,37326128.247597024,52316.378059771516,3819,3962,8138,14682,219186.64080762255
30613,37243883.55421969,52173.89334261238,3782,3911,8326,14588,219075.91223637367
30619,37419880.70629021,52214.12024254069,3837,3906,8167,14703,218926.0459120852
30625,37145656.96470003,52579.889456628305,3787,3873,8193,14766,218773.44748485243
30631,37458971.799434744,52267.33778989791,3821,3905,8217,14682,218745.66551624736
30637,37394945.91736715,52376.05088047244,3844,3860,8181,14746,218678.53879556325
30643,37377801.19876982,51891.34176625575,3794,3914,8267,14662,218585.93092767728
30649,37375023.6332735,52017.10405193775,3797,3917,8261,14668,218489.37770855703
30655,37257652.47693002,51965.873139196774,3753,3879,8344,14673,218334.26088066425
30661,37356307.77276134,52037.651401851224,3794,3877,8306,14678,218240.8567726883
30667,37430366.166267216,51883.998663224724,3826,3848,8329,14658,218204.81143209364
30673,37424431.069006585,51579.75986267348,3787,3946,8379,14555,218140.366579617
30679,37592238.94697902,51757.7921174036,3841,3976,8314,14542,218022.95936649918
30685,37037932.12632203,53546.44892094137,3825,3837,7964,15053,259260.05864614254
30691,37054551.83054161,53398.50291493313,3817,3929,7938,15001,259156.2318691729
30697,36973525.29409253,53489.207046450814,3747,3876,7980,15088,259038.36406366318
30703,36903842.01994675,53559.78771606947,3814,3787,7985,15111,258983.2923580552
30709,37406937.1480878,53044.263978211544,3881,3910,7972,14940,258934.63766568445
30715,37164161.818265766,53274.80615150114,3824,3899,8013,14973,258799.97786013968
30721,37365014.019563705,53032.05763143777,3864,3967,8003,14881,258703.2633508027
30727,37164178.86992685,53380.22264274041,3843,3799,8084,14995,258628.01140441786
30733,37051789.892520264,53487.51621166163,3809,3924,7930,15064,258526.60290196748
30739,37247380.53593594,53117.69959666644,3834,3896,8055,14948,258440.22025049652
30745,37117514.00067044,53342.62584907049,3810,3857,8038,15034,258388.98332183692
30751,36733341.796425365,53380.80247689139,3703,3916,8042,15084,258318.03006629285
30757,37169784.38796384,53296.78503346437,3862,3752,8088,15049,258207.3402629043
30763,37241487.741802715,53139.462407873805,3821,3951,8042,14943,258172.32583233056
30769,37200390.88115446,52963.71325065951,3831,3830,8147,14955,258129.67437808984
30775,37224407.94826585,53193.65523631542,3859,3905,8017,14988,258107.32897752617
30781,37041525.38119327,53134.30483431992,3790,3927,8076,14982,258022.33598662372
30787,37301381.059825815,52597.459956366525,3814,3904,8222,14841,257792.01969445858
30793,37015901.86503766,52915.979361085185,3759,3954,8086,14988,257673.36072084878
30799,37224324.19344038,52926.96423280966,3809,3934,8083,14967,257548.7655265826
30805,37304895.08690057,52867.57068820988,3813,3936,8036,15014,257384.07284811477
30811,37554401.538596675,52588.633279678455,3896,3905,8101,14903,257221.96533890459
30817,37220085.12874702,52866.06714551005,3838,3685,8265,15023,257153.14250095567
30823,37480671.173938856,52648.525906402436,3894,3872,8153,14898,257114.3109378359
30829,37384137.526327185,52109.25718010257,3792,3989,8278,14764,257080.02371141105
30835,37525142.53174447,52284.95737206541,3897,3909,8217,14806,257037.32805496606
30841,37537507.572867826,51903.28732895467,3826,3904,8378,14727,257000.84988642752
30847,37334959.0776019,52505.139380125176,3829,3872,8222,14918,256948.29153060063
30853,37676186.556183666,52001.05881911759,3921,3865,8267,14794,256861.17551743914
30859,37503831.432013944,52267.20373920708,3869,3798,8311,14875,256785.06154689973
30865,37413463.09952914,51842.232399788634,3792,3920,8415,14732,256717.39366592147
30871,37759147.45096359,51348.06562447786,3846,3950,8495,14574,256668.36862831656
30877,37343854.357010685,52289.048186315566,3820,3799,8403,14849,256512.92506158276
30883,37572743.1035731,51702.03202788676,3820,3926,8434,14697,256481.11383549083
30889,37973419.33667678,51599.89896985451,3926,4044,8305,14608,256428.61983775726
30895,37724375.5408852,51502.201671259434,3880,4020,8384,14605,256328.59985312028
30901,37570228.27220954,51314.40189344439,3810,4041,8450,14594,256271.65633552935
30907,37601303.321872756,51616.32186456703,3841,3887,8408,14765,256199.69136620988
30913,37706901.98724732,51459.26383333177,3860,3934,8383,14730,256148.86492945068
30919,37721116.25612556,51675.81379115058,3896,3802,8454,14761,256057.26646464388
30925,37850783.1714797,51381.45462424222,3893,3929,8441,14656,255969.88078808755
30931,37695798.45828722,50949.331276327386,3778,3996,8590,14561,255859.14792763075
30937,38095810.36386017,50711.85488433838,3910,3872,8673,14476,255815.97426552017
30943,37821437.70222036,50868.23606265074,3842,4054,8540,14501,255774.20644805237
30949,37967495.81882062,50744.89320302032,3874,3958,8643,14468,255646.0460119855
30955,38057285.086690485,50882.811657029706,3911,3905,8621,14512,255509.63835379056
30961,37955234.92408209,50706.15106108083,3871,4016,8572,14496,255471.78961322358
30967,38058374.36281219,50743.4254699451,3908,3891,8617,14545,255396.0293474414
30973,38225618.61839022,50314.202817915895,3893,3988,8670,14416,255307.75267799525
30979,38163761.52901934,50382.041804677785,3906,3973,8705,14389,255257.37209789
30985,38026200.31132134,50792.259496412444,3883,3981,8557,14558,255152.58099972142
30991,38075052.38426585,50578.65463329185,3909,3938,8682,14456,255123.41302178963
30997,38058699.67294998,50430.74027771089,3862,3977,8682,14470,255092.35120956122
31003,38042851.07784674,50610.89467229506,3903,3946,8615,14533,255038.27669671475
31009,38065357.20318859,50100.300533856265,3860,3992,8790,14361,254884.997932081
31015,38103188.29782895,50281.874768332564,3899,4039,8598,14473,254748.02546167333
31021,38247720.22437301,50260.366067831696,3956,3934,8751,14374,254668.35144612135
31027,38077123.290814236,50202.88218537913,3840,3985,8724,14472,254619.82863278216
31033,37802396.85603367,50432.7665243316,3809,3926,8803,14489,254578.8318836043
31039,38225007.84887336,49738.213083150804,3876,4012,8804,14341,254486.99449119472
31045,37608057.3542051,52201.98578482328,3858,4002,8277,14902,293618.37916700274
31051,37703724.827747114,52261.1938121641,3899,3939,8339,14868,293474.60626489314
31057,37643149.85241336,52311.8842983254,3897,3918,8290,14946,293341.92585373536
31063,37669984.145082,52310.74292388659,3885,3901,8318,14953,293240.03190680494
31069,37714000.964337885,52336.11124544653,3941,3884,8234,15004,293113.8315608139
31075,37639753.17938776,52185.98050913579,3895,3947,8255,14972,292935.6425799832
31081,37691210.20743466,52115.4274060955,3918,3900,8374,14883,292882.9504998942
31087,37786666.2050049,52118.64094477583,3903,3894,8333,14951,292795.15545643336
31093,38070176.58022512,51427.63790631363,3970,3993,8447,14677,292669.20468451554
31099,37939313.61185262,51843.35498478326,3952,3967,8348,14826,292533.41829048586
31105,37972307.22541658,51526.12509644846,3932,3947,8451,14769,292445.53743668634
31111,38078504.19353144,51793.11716172627,4005,3874,8326,14900,292359.83882411657
31117,37710453.46730713,51845.43684567132,3818,3968,8429,14896,292201.93062479736
31123,37804035.55413702,51855.33473891938,3900,4004,8298,14915,292138.13568832
31129,38129894.19005267,51490.9764525278,3965,3930,8486,14742,292111.74727013364
31135,38041505.63671375,51392.00999040084,3931,3873,8591,14734,292021.7200202718
31141,38303540.60964964,51315.32862393289,4015,3945,8466,14709,291950.9648602371
31147,37933281.89197577,51435.720740533005,3930,3902,8469,14840,291884.7841386036
31153,38256988.34976461,51083.673113831705,4009,3914,8574,14650,291777.5363205682
31159,38263101.53071442,51001.18743408632,3984,3991,8497,14681,291693.97510161635
31165,38220526.47026883,50900.083287682864,3928,3989,8595,14647,291660.6429491194
31171,38387994.52532802,50651.85645974334,3995,3925,8648,14597,291585.1886292661
31177,37950626.873883665,51206.79300808405,3880,3980,8543,14768,291538.44107166544
31183,38167954.89944173,50979.22068035267,3959,4034,8504,14680,291455.58391833026
31189,38316839.63824887,50689.8030781546,3985,3997,8629,14572,291341.82341240376
31195,38141239.82907111,51147.700751463366,3986,3908,8527,14768,291232.3765573069
31201,38196058.936726816,50957.72067889572,3957,3927,8627,14684,291134.9120949979
31207,38316489.62136348,50610.549999588206,3954,4025,8610,14612,290945.7030555385
31213,38184372.36038772,50486.175648036355,3879,3998,8768,14562,290828.24144166027
31219,38405532.55095292,50319.36478337879,3976,4002,8736,14499,290739.7451347988
31225,38602084.5750419,49999.07251004239,3982,3970,8790,14477,290633.5420522161
31231,38510779.16061701,50557.2696191793,4002,3972,8652,14599,290498.21842482634
31237,38604907.22638477,50281.039087038036,4013,3984,8773,14461,290431.3458035546
31243,38232071.13435658,50452.1347507425,3925,4037,8722,14553,290335.6115661294
31249,38584892.111194775,49729.92339246904,3951,4003,8890,14399,290247.63343534514
31255,38932501.19172227,49963.91939012851,4106,3979,8771,14393,290151.34967142815
31261,38654505.73251951,49669.40919043066,4002,4066,8785,14402,290024.58370975277
31267,38489598.30781309,50190.9675196356,3969,4022,8714,14556,289862.6758361449
31273,38703466.736728095,49915.623164195036,4018,4052,8730,14467,289767.5587188807
31279,38746085.214023605,49399.20275312797,3991,4029,8912,14341,289663.93339923373
31285,38572047.96255382,49678.23150546392,3987,3962,8828,14502,289419.4477378153
31291,38559094.95511359,49451.712634802614,3930,3962,8993,14400,289346.0822146375
31297,38862032.72537784,49509.622645225456,4021,3962,8941,14367,289273.9930740456
31303,38739776.064749174,49356.25991252316,4016,3976,8978,14327,289176.2774282452
31309,38859039.300806664,49101.76055164968,4000,4000,9033,14270,289113.35253248404
31315,38602293.23127728,49255.843958346035,3923,3989,9022,14375,289026.0261385584
31321,38589182.832978494,49139.19394481565,3949,4013,9011,14342,288851.84794482886
31327,38686015.70245755,49008.965382229566,3912,4070,9035,14304,288716.2919748888
31333,38743635.39426814,48997.73444905439,3986,3952,9048,14341,288590.20588720834
31339,38919566.6404261,48851.63328096583,4004,3994,9077,14258,288533.5236559089
31345,38776279.53962762,48832.747906490025,3972,4027,9045,14295,288423.0309929566
31351,39203788.37492374,48484.572801781556,4050,4014,8999,14282,288240.0008385382
31357,39143599.543845035,48577.02933368099,4060,3929,9164,14198,288162.78901269153
31363,39119884.936080284,48418.4037542958,4024,4125,9053,14155,288006.22337781615
31369,39100884.24884841,48261.39094501262,4033,3991,9170,14169,287891.37702888495
31375,38921719.97741204,48102.82726577929,3908,4105,9241,14115,287688.6108598018
31381,38973241.24953703,48252.414973253115,4013,4033,9201,14128,287645.3406994086
31387,39087336.24913065,48269.90347176725,4006,4040,9137,14198,287536.5153593262
31393,39281816.26465879,47908.758301179,4067,4017,9246,14057,287481.7529736214
31399,39070881.275384255,47516.26890885312,3935,4125,9399,13934,287337.89545726025
31405,38699391.16187617,50495.572243798226,4049,4020,8637,14693,323507.2198699319
31411,38513330.254634805,50789.842667058445,4064,3923,8676,14742,323417.04252491816
31417,38489075.87285083,50562.68222676717,3994,4113,8576,14728,323267.19833036425
31423,38338814.85989891,50884.332878628535,3985,3947,8666,14819,323099.9651581893
31429,38583132.635698736,50340.22951986955,4044,3974,8695,14710,322997.34016616264
31435,38471345.23398823,50384.37706169067,3946,3996,8814,14673,322962.802334578
31441,38773173.53594508,50363.72105188714,4050,4049,8670,14666,322852.1743068404
31447,38491266.8620792,50533.47863512006,3996,3937,8791,14717,322685.95625123207
31453,38672100.35098498,50145.73951157119,4002,4029,8846,14570,322519.04802954604
31459,38546850.910320304,50080.42273079064,4000,3968,8808,14677,322467.7971413052
31465,38773131.215111285,49768.328792269574,4037,4002,8858,14562,322336.5912388939
31471,38532757.20470205,49986.048923433635,4003,4028,8783,14651,322278.6935799683
31477,38703598.718063936,49666.486560240424,3988,4049,8911,14523,322160.5510731429
31483,38874073.84456108,49698.360536853994,4038,4011,8860,14568,321992.3259193951
31489,38830985.660873264,49798.6107005987,4062,4046,8874,14501,321872.5078067314
31495,38814489.5828777,49795.839715730675,4032,3987,8891,14579,321769.17641144653
31501,38728313.373260185,49458.61458402592,4015,3909,9128,14443,321596.5257443304
31507,38945417.84319993,49441.13657384894,4039,3933,9013,14516,321475.2792659479
31513,39129494.64578931,49765.067331255035,4133,3979,8832,14563,321380.23358655116
31519,38625275.735600285,49623.73207163971,3949,4070,8915,14579,321302.1982311887
31525,39178317.79434067,49266.0567390148,4086,3997,9000,14436,321225.64827210887
31531,38999761.244329564,49486.99655917248,4086,4109,8805,14525,321104.3270915342
31537,39301466.13447645,49445.825926398844,4172,4040,8889,14430,320906.07002998015
31543,38986569.47609986,49471.45561559182,4077,3947,8965,14548,320801.940339479
31549,39028801.679131515,48980.15427101873,4050,4088,9005,14400,320613.6049626785
31555,39224886.25611234,48909.71287461896,4113,4097,8959,14380,320517.74046350364
31561,39241136.812650666,48928.22402191712,4086,4025,9089,14355,320417.671223699
31567,39221268.18692496,48894.97456987961,4086,4002,9074,14399,320296.48640122515
31573,38984393.14569301,48563.62637802117,3969,4161,9149,14288,320151.8082561693
31579,39110044.272061475,49095.11085901734,4088,3937,9071,14477,320055.3276664467
31585,38959388.58128911,49059.49636911415,4027,3973,9087,14492,319873.0027417132
31591,39144240.2184216,48785.621350659494,4074,4084,9044,14383,319761.5709840337
31597,39214951.69684118,48392.2734300821,4039,4049,9276,14227,319657.55917914066
31603,39098762.061154224,48544.26622962782,4006,4201,9020,14370,319627.19197641185
31609,39434969.26389345,48024.16630442375,4080,4112,9273,14138,319520.5917447271
31615,39374672.57453124,48155.917832917105,4060,4128,9227,14194,319426.3635294023
31621,39565677.50238293,48341.10396974006,4175,4001,9214,14225,319327.1921890657
31627,39625766.78000651,47998.14719702107,4134,4125,9182,14180,319203.93841501354
31633,39587546.344072506,47834.182880813605,4140,3980,9380,14127,319057.25725129206
31639,39433804.463407464,48109.25806205257,4118,4042,9233,14240,318977.1173308224
31645,39223090.2476097,47967.85432655516,4037,4145,9125,14332,318858.3347299692
31651,39626491.92246546,47864.86960290853,4115,4081,9256,14193,318697.88255938696
31657,39463933.38511786,47815.18861243792,4120,3984,9328,14219,318508.87270854576
31663,39685288.5001476,47280.176197976994,4148,4014,9420,14075,318390.086112739
31669,39568829.968540564,47280.476011396,4049,4187,9334,14093,318231.2695625005
31675,39826948.06792647,46952.75233139611,4116,4134,9462,13957,318035.5055668789
31681,39641829.40769763,47128.62191279774,4094,4081,9474,14026,317772.699464726
31687,39542017.331875004,47023.14374210784,4074,4063,9481,14063,317701.65049057576
31693,39646784.54393343,47078.18353085239,4086,4107,9436,14058,317544.9326464759
31699,39904334.26512516,47066.359825462074,4144,4018,9451,14080,317413.14164245006
31705,39686957.92162921,47278.51278992095,4102,3979,9422,14196,317347.7183138139
31711,39690286.79739396,46790.10421511399,4038,4184,9490,13993,317266.6958296306
31717,39704440.6782266,46535.73175332482,4067,4262,9413,13969,317094.2416386274
31723,39822151.75055009,46914.71903993279,4142,4194,9350,14031,316962.6761007583
31729,39956230.54643364,46150.82675278218,4092,4119,9669,13843,316917.62445434264
31735,39910774.23787925,46000.084014153224,4075,4243,9633,13778,316746.6931103382
31741,39704077.92274764,46325.42998309511,4064,4056,9711,13904,316570.2222039354
31747,40007904.22076459,46361.249771289054,4157,4083,9520,13981,316470.9139723942
31753,39919227.70151489,46318.62824155495,4097,4135,9594,13921,316387.89772765985
31759,40066317.211861596,46120.96268051253,4147,4068,9620,13918,316266.4285382513
31765,39269418.28238643,49084.7321544474,4106,4126,9002,14525,349536.44424972247
31771,39200180.216433585,49325.03681098708,4100,4133,8904,14628,349312.4728417913
31777,39591788.74020418,48551.28901432156,4182,4068,9104,14417,349152.81770719116
31783,39365913.32880887,48753.23251902144,4107,4086,9073,14511,348998.3147333542
31789,39617632.8931685,48876.064140590606,4215,4040,8996,14532,348668.022890471
31795,39063100.75098614,48856.154727056826,4059,4034,9076,14620,348497.62171511905
31801,39419796.73724115,48613.17511904514,4140,4051,9113,14491,348354.18144252076
31807,39194884.83086403,49110.652074705504,4112,3957,9081,14651,348155.9761296437
31813,39542162.769691154,48493.56965199597,4158,4069,9119,14461,348105.9195191125
31819,39078998.24979184,48598.36230772507,4055,4004,9238,14516,348007.3005131138
31825,39549393.21949117,48486.30220669671,4132,4134,9090,14463,347872.07371124654
31831,39573067.78985702,48606.44100528645,4181,4103,9001,14540,347809.5817420544
31837,39578285.56843912,48076.570518419336,4096,4161,9246,14328,347727.5116451034
31843,39654994.59655067,48532.24005014909,4208,3987,9120,14522,347619.0717001658
31849,39588654.857133515,48155.45009244454,4136,4103,9228,14376,347516.09497427574
31855,39851083.79697276,48136.327622410274,4229,4095,9178,14347,347409.2201857429
31861,39311721.80818015,48170.19929500091,4061,4018,9312,14464,347271.89424904896
31867,39471399.61040654,48153.755183874455,4113,4016,9318,14414,347154.7295857424
31873,39677069.13841746,48014.8227222181,4153,4100,9210,14404,346898.23073734756
31879,39654540.97032041,47944.24194603543,4124,4228,9160,14361,346790.9534107204
31885,39548601.32031277,48101.825344751334,4149,4011,9213,14506,346653.6070241832
31891,39966991.29363192,47572.93279738398,4225,4085,9267,14308,346388.43529119476
31897,39938103.5084166,47866.89413574412,4205,4018,9331,14337,346192.0678079583
31903,39602193.962460354,47563.426260097454,4137,4098,9365,14297,346063.4408752021
31909,39722313.391920336,48035.95617896045,4190,4125,9155,14433,345917.61333279667
31915,39759529.43104037,47680.04133964902,4144,4137,9270,14358,345755.65165569546
31921,39841264.820404716,47746.824616843696,4199,4077,9201,14438,345640.6101170126
31927,40058034.288257204,47359.373412326095,4187,4144,9387,14203,345577.94769900054
31933,40054276.20253983,47355.89740379034,4218,4049,9384,14276,345451.8458911905
31939,39673744.337859325,47168.43502079182,4051,4057,9595,14230,345334.14069416054
31945,39817953.017047755,47041.90135699503,4143,4216,9365,14215,345182.1906473687
31951,40009926.52057015,47185.06461580831,4208,4073,9431,14233,345005.7685710254
31957,40066150.764815204,47079.69581621063,4240,4070,9349,14292,344702.8943911646
31963,39958533.495884106,46737.35075931976,4185,4104,9500,14168,344594.31845207774
31969,39973006.72714855,46637.42606337755,4140,4123,9595,14105,344468.5739420319
31975,40195762.927232526,46539.486774345954,4202,4174,9462,14131,344351.6668697062
31981,40253163.66063256,46355.69618303052,4212,4221,9472,14070,344222.2661730423
31987,40109381.69305671,46567.052367150645,4152,4144,9500,14185,344150.3252573277
31993,40251107.542174734,46391.77035081831,4202,4063,9646,14076,344014.57962492487
31999,40129855.62042985,46225.63396773562,4151,4162,9581,14099,343906.0809530883
32005,40536709.98299376,46164.69961220162,4277,4160,9529,14033,343717.2604941333
32011,39929870.64990118,46005.43004641776,4089,4173,9748,13995,343587.22270832624
32017,39960053.55124153,46313.93841241363,4126,3967,9751,14167,343484.5330797288
32023,40238588.12821054,45669.70468585859,4135,4206,9790,13886,343373.2484951652
32029,40592638.345785886,45326.93272616044,4228,4246,9709,13840,343222.3883556219
32035,40498249.54612026,45376.06680635309,4224,4146,9790,13869,343165.92171908665
32041,40574193.72233258,45403.56254373743,4222,4179,9777,13857,343069.3335489245
32047,40586840.551136695,45667.35850333926,4284,4093,9746,13918,342957.97307090607
32053,40539142.95030943,45423.76926213445,4219,4084,9810,13934,342912.1960485756
32059,40708011.47839383,45500.97253390904,4279,4143,9736,13895,342773.8829632153
32065,40449560.601852804,45383.38006117374,4219,4030,9836,13974,342674.55027770804
32071,40506437.31386464,45178.24331746692,4203,4198,9845,13819,342546.9781960303
32077,40719549.02392485,45010.40018195344,4254,4144,9846,13827,342486.9467259497
32083,40728000.81894593,45026.81662731908,4274,4099,9869,13835,342337.3618102157
32089,40564556.462836325,44876.49434191539,4200,4132,9911,13840,342118.747823402
32095,40781085.222167835,44607.96883769763,4257,4072,10040,13720,341965.1708922495
32101,40477150.382659554,44464.25840126932,4159,4007,10233,13696,341872.5444939023
32107,40599495.041985385,44987.24627536612,4209,4104,9898,13890,341791.4562542908
32113,40746205.85545253,44443.65600278801,4222,4080,9987,13818,341523.98631373007
32119,40513043.020143144,44378.62491235205,4085,4351,9970,13707,341439.70831783296
32125,40009078.94435739,47534.23049755668,4211,4100,9444,14364,373473.87606365496
32131,40288810.808528,47476.69652515422,4273,4141,9340,14371,373109.63936006045
32137,40394280.327734195,47168.67524231632,4285,4133,9401,14312,372932.40518608823
