nb_people,total_time_to_work,emissions,walkers,bikers,TPG_users,car_users,tax_sum
29965,35556377.70473933,55265.654851161315,3539,3741,7618,15061,0.0
29971,35952808.50543112,54903.140752684216,3620,3817,7565,14963,0.0
29977,35870915.2299149,55025.4554532998,3634,3757,7509,15071,0.0
29983,35675640.916266195,55228.70288028427,3589,3775,7486,15127,0.0
29989,35772051.53241886,55050.8044898806,3584,3805,7547,15047,0.0
29995,35911899.93442138,54902.46124965208,3615,3773,7592,15009,0.0
30001,35989855.436716594,54290.2927813934,3598,3862,7653,14882,0.0
30007,36102115.93836812,54614.22872259493,3668,3711,7698,14924,0.0
30013,35975054.28919092,54635.86379686941,3607,3747,7665,14988,0.0
30019,36100452.671124496,54575.56304049024,3640,3783,7627,14963,0.0
30025,36102482.021195725,54454.054112750084,3652,3790,7652,14925,0.0
30031,36051663.70905795,54606.22441785256,3612,3847,7565,15001,0.0
30037,36005229.29479218,54442.633717662466,3617,3779,7672,14963,0.0
30043,35782786.62029438,54487.16724922675,3553,3752,7762,14970,0.0
30049,35875545.35981093,54436.61012157405,3599,3760,7702,14982,0.0
30055,36058257.434246324,54075.410191823605,3610,3825,7729,14885,0.0
30061,36328814.377254754,54082.21097875397,3686,3798,7686,14885,0.0
30067,36105372.20619102,54240.944689928336,3665,3738,7716,14942,0.0
30073,36382884.9979324,53377.04267580013,3651,3833,7924,14659,0.0
30079,36206701.11413278,53873.30471018868,3606,3864,7717,14886,0.0
30085,36563664.50290297,53816.72148216325,3753,3691,7832,14803,0.0
30091,36055128.26489615,53898.39937211514,3628,3799,7755,14903,0.0
30097,36136562.77749052,53814.12958299224,3622,3797,7809,14863,0.0
30103,36546387.00371256,53504.00748844332,3701,3758,7911,14727,0.0
30109,36563784.933635056,53307.84203111674,3695,3768,7965,14675,0.0
30115,36101265.57397337,53663.15250246071,3590,3832,7821,14866,0.0
30121,36225833.15658801,53520.45801472136,3614,3821,7959,14721,0.0
30127,36437710.399474196,53501.62527335382,3653,3833,7861,14774,0.0
30133,36445434.457707465,53322.300616662884,3651,3825,7913,14738,0.0
30139,36383042.38905645,53428.25743022771,3649,3844,7946,14694,0.0
30145,36463187.738173194,53160.94393327398,3645,3831,7971,14692,0.0
30151,36512126.642884664,53302.332816297945,3690,3894,7815,14746,0.0
30157,38341736.891769595,48199.3839506897,3785,4109,9198,13059,18911327.043558158
30163,38938239.01834105,45622.778835690304,3799,4205,9661,12492,18900893.013238076
30169,39703941.52476584,42673.73349254363,3820,4343,10146,11854,18888604.151730802
30175,40448754.487777494,39906.56062790865,3888,4247,10725,11309,18882149.579703715
30181,41221019.795362726,37832.27440892158,4011,4362,10933,10869,18878085.177538563
30187,41522646.08832966,35155.301787794764,3930,4314,11621,10316,18874576.355416764
30193,41642572.40042677,34046.085070657944,3879,4309,11804,10195,18861508.44167617
30199,41806125.955442995,33203.4263868262,3939,4269,11947,10038,18851123.701177657
30205,42182511.72526834,31175.392116197025,3877,4338,12392,9592,18847383.195793975
30211,42532683.7675479,30803.8346171427,3987,4361,12338,9519,18844087.806081798
30217,42330626.57206496,30693.301049747235,3956,4333,12473,9449,18841283.123947438
30223,42715949.74562988,30204.405547257673,4071,4461,12363,9322,18839066.940347224
30229,42769243.49456508,29748.640225868545,4051,4376,12603,9193,18829684.830453385
30235,42584413.30747238,29708.57499003076,4031,4433,12515,9250,18827094.985537402
30241,42912489.55950164,29362.814037357613,4142,4281,12628,9184,18822017.591009405
30247,42773593.362951845,28989.057433821068,4104,4418,12651,9068,18818775.105063714
30253,43020077.83020819,29123.702396366403,4212,4352,12522,9161,18817914.860111114
30259,43075594.296950914,29164.20578461271,4265,4356,12544,9088,18811251.242441453
30265,43109641.9685215,28338.418491944172,4242,4323,12773,8921,18807455.46033505
30271,42999187.463155374,28293.179430729997,4239,4414,12703,8909,18800254.926164456
30277,43141633.30978663,28055.724384469722,4285,4390,12741,8855,18793073.832005613
30283,42952089.75916169,28154.215108727996,4246,4432,12689,8910,18791334.815723337
30289,43282523.32274332,27777.867007104232,4347,4516,12712,8708,18789003.815251432
30295,42948877.298029974,28059.95528229899,4311,4583,12651,8744,18785272.806932114
30301,43240145.751930356,27641.010419019454,4436,4325,12776,8758,18783965.754465014
30307,42983128.93147137,27481.998357655113,4362,4412,12782,8745,18778338.48161089
30313,43174160.281120434,27680.3081861946,4471,4452,12585,8799,18773845.982660484
30319,42996672.73162604,27610.50935551126,4480,4423,12699,8711,18772221.622617185
30325,43128291.53232954,27182.24551474411,4496,4320,12811,8692,18767776.45410584
30331,43171563.22367777,27300.430868912066,4551,4386,12685,8703,18763669.35260876
30337,43124119.03583952,27240.540143253776,4585,4465,12637,8644,18761332.348762263
30343,43035268.46818914,26894.88911804043,4525,4538,12672,8602,18758601.230670176
30349,43057912.11878753,27011.125927513556,4592,4385,12766,8600,18753732.926434737
30355,43248809.99452887,26803.539561978065,4667,4543,12548,8591,18746069.365076095
30361,43377183.96155543,27023.626766652218,4757,4364,12641,8593,18741362.448060367
30367,43055698.098763935,26986.424798028773,4658,4440,12688,8575,18736412.768202096
30373,43229734.59645012,26297.818430506504,4700,4457,12693,8517,18731127.232650287
30379,43400025.0128203,26079.84976753931,4796,4551,12659,8367,18726713.402904373
30385,43220640.94360578,26669.935883329355,4817,4514,12552,8496,18720105.98058007
30391,43167278.49066909,26014.6419036296,4765,4684,12628,8308,18713978.406778622
30397,43159537.9005125,26185.679825453142,4788,4560,12685,8358,18709001.92130818
30403,43035980.642319165,26282.11464844003,4811,4545,12553,8488,18702280.568853416
30409,43264334.83704407,26415.55965227516,4897,4617,12438,8451,18696838.13657074
30415,43129063.07557615,26098.955718568384,4878,4541,12503,8487,18692561.653145306
30421,43416765.813670225,26116.483081958755,4981,4471,12602,8361,18687265.46137859
30427,43263931.374668844,26024.80797515688,4966,4571,12428,8456,18677883.30453863
30433,43175767.98007072,25605.707568864214,4960,4491,12669,8307,18675764.971091058
30439,43135044.147803344,25819.712916302447,4968,4516,12565,8384,18674079.523116462
30445,43040170.73607639,25550.719346756745,4983,4609,12522,8325,18668100.416393507
30451,43074212.40806171,25802.449467919378,5057,4593,12443,8352,18656811.575367186
30457,43039361.48374467,25784.07143981144,5098,4569,12406,8378,18648975.234127168
30463,43210722.37787957,25651.96039163589,5160,4508,12381,8408,18644870.455318317
30469,43086054.61214531,25721.23812718316,5125,4582,12434,8322,18636742.988427013
30475,43266245.066322185,25911.024622426106,5231,4634,12233,8371,18632554.219062053
30481,42914384.47897059,25552.73873221731,5128,4595,12393,8359,18630204.424937323
30487,42993482.735273294,25359.150097089918,5182,4524,12425,8350,18622866.343891773
30493,43138167.57334573,25556.07936349965,5320,4515,12345,8307,18617018.588304095
30499,43130392.07182853,25122.73035785303,5287,4554,12446,8206,18614991.20214754
30505,43034155.87853184,25253.571229625104,5304,4521,12451,8223,18606905.181583438
30511,43043275.2074037,25009.575790716648,5340,4520,12467,8178,18600571.035586614
30517,40912507.24704786,33200.72529066315,5374,4366,10712,10059,9799356.28486254
30523,41138577.86834895,32107.32130020699,5414,4462,10788,9853,9798283.939796852
30529,41301287.85629903,31478.111810594113,5391,4420,11014,9698,9796909.909458805
30535,41146927.47214119,30952.361330259013,5319,4433,11131,9646,9795667.981228424
30541,41716177.373953775,29854.182618608684,5435,4465,11247,9388,9793788.739782616
30547,41592973.69575816,30374.73468443174,5470,4389,11169,9513,9792862.586199937
30553,41726310.06456203,29287.39152392402,5451,4358,11491,9247,9791556.503009478
30559,41668004.77712068,28931.523560912337,5402,4265,11658,9228,9790105.253401838
30565,42080054.90673056,28299.97848643131,5495,4465,11519,9080,9788941.352518484
30571,42047945.3747698,27959.859487316015,5469,4321,11795,8980,9787968.857170653
30577,42203116.509046316,27613.74328889191,5530,4370,11695,8976,9786275.57946625
30583,42063109.419321835,27500.784391617042,5456,4449,11748,8924,9785297.596206892
30589,42588016.4127747,26613.82854242943,5571,4407,11895,8710,9784267.387200011
30595,42271747.902038574,27021.417860767622,5504,4355,11903,8827,9782570.739511948
30601,42210192.06753506,27005.416471022414,5476,4520,11746,8853,9781368.69058222
30607,42733690.470772564,26245.93402119422,5610,4381,11988,8622,9779912.50030751
30613,42551409.31464086,26255.844056194008,5590,4438,11947,8632,9778516.092459166
30619,42598229.01380059,26207.538887945604,5604,4510,11887,8612,9777875.352924483
30625,42323655.61180626,26348.969115651464,5511,4465,12018,8625,9777221.930085016
30631,42463665.45830598,26305.26326558246,5534,4602,11903,8586,9775722.736501358
30637,42244241.29708062,26490.642644208358,5520,4381,11996,8734,9773717.342573432
30643,42515436.03201362,26162.958458817695,5600,4508,11902,8627,9772247.785723202
30649,42715224.882244386,25940.21125520832,5665,4352,12068,8558,9771417.342056345
30655,42380037.459901765,26432.06849224527,5574,4398,12068,8609,9770723.649437523
30661,42694445.14191523,25693.900148876142,5638,4428,12131,8458,9769911.579446495
30667,42658708.182198785,25577.32885686881,5584,4492,12120,8465,9769166.56371338
30673,42876851.05743217,25621.90435960082,5671,4491,12094,8411,9768046.263679748
30679,42712398.92938928,25453.978250575587,5635,4454,12106,8478,9766675.532786958
30685,42589538.60811982,25848.231776105364,5628,4456,12098,8497,9765854.959362937
30691,42584823.087371714,25405.93509987296,5610,4472,12235,8368,9765101.722236397
30697,42923208.45844467,25598.610583552767,5728,4476,12090,8397,9764669.23187223
30703,42974822.75144592,25171.656070286223,5701,4521,12151,8324,9764060.08938796
30709,42765458.53894924,25689.741813286633,5681,4478,12126,8418,9762891.884242078
30715,42850757.99800584,25687.2380898266,5734,4463,12024,8488,9762264.0276356
30721,42790875.34544059,25426.0027853275,5709,4420,12248,8338,9761525.967135264
30727,42850703.77039008,25196.733630568102,5718,4492,12240,8271,9760633.402797954
30733,42875542.55863242,25254.378840887402,5733,4508,12134,8352,9759175.54496195
30739,42931034.91210622,25272.170264900786,5784,4405,12221,8323,9758042.273849623
30745,42828651.99101449,25631.31611343692,5788,4491,12085,8375,9757576.579690723
30751,42847274.90355201,25405.996737276866,5753,4544,12109,8339,9757054.642130254
30757,42950234.75490873,25336.806056618145,5810,4516,12081,8344,9756578.050317848
30763,43029687.444682375,25191.632563856914,5835,4497,12184,8241,9755412.122031387
30769,42873982.06671163,25060.08677147452,5793,4496,12213,8261,9754751.447099311
30775,43118459.807368696,25119.425181116123,5902,4479,12116,8272,9753844.36197151
30781,42888384.77675524,25351.255162687467,5936,4506,12007,8326,9752975.77889394
30787,42741669.070699014,25094.7827582028,5875,4557,12106,8243,9752344.806854257
30793,42729508.68850908,25117.96271928878,5904,4495,12028,8360,9751375.193340415
30799,42905646.826341525,24806.06205872445,5949,4496,12115,8233,9750088.210012205
30805,42949558.00254067,24940.800749098693,6005,4498,12108,8188,9749079.1877245
30811,42851875.14964708,25043.385612455895,6042,4489,12087,8187,9747990.828949261
30817,42684158.0011005,24899.367262718893,6013,4632,11926,8240,9746598.266564606
30823,42896090.40750358,24593.02306497047,6077,4441,12136,8163,9745756.92707732
30829,42877758.39045848,24905.957944589965,6132,4456,12057,8178,9744553.308126904
30835,42731288.2588667,24845.235386266493,6144,4631,11847,8207,9743363.686657617
30841,42949777.43639021,24555.100711220737,6211,4565,11948,8111,9742190.725462977
30847,42791048.70914185,24778.8108578669,6168,4462,12001,8210,9741268.333037404
30853,42634288.69935588,24330.98887840122,6168,4560,12012,8107,9739939.351819558
30859,43196027.19963456,24176.002741774693,6390,4519,11917,8027,9739408.712017417
30865,42853971.02659234,24161.59454721008,6313,4467,12012,8067,9738109.338568043
30871,42862591.947160736,24117.566769122393,6292,4519,12004,8050,9737504.523187391
30877,40966227.54352469,30528.899018796434,6242,4445,10595,9589,8920748.810229657
30883,41008760.31608797,30079.751442721925,6232,4312,10926,9407,8920640.735662024
30889,41214994.41453558,29308.24889768719,6218,4536,10827,9302,8920450.213226894
30895,41522944.016473986,29208.751685304454,6366,4465,10849,9209,8920195.60058656
30901,41381323.59368724,28808.75974571389,6315,4484,10911,9185,8919855.62041548
30907,41536712.00909712,28549.096210119547,6372,4379,11085,9065,8919608.067360839
30913,41511838.09170593,27991.86905672969,6305,4422,11130,9050,8919495.509090854
30919,42197845.581518196,26983.433148260992,6428,4473,11219,8793,8919234.349535402
30925,42000216.63015501,27071.457549120052,6373,4422,11254,8870,8919130.23196914
30931,42040173.75449582,26600.561119365186,6347,4537,11284,8757,8918918.929558909
30937,42161083.43841585,26217.694942953778,6348,4582,11352,8649,8918765.484843697
30943,42070741.93810862,26326.267650654205,6357,4516,11349,8715,8918586.036615614
30949,42398221.77007222,25861.463285062648,6436,4531,11378,8598,8918152.003645537
30955,42474900.49034303,25447.01810960144,6464,4458,11570,8457,8917177.193496391
30961,42141132.21460648,25755.855697529016,6372,4427,11662,8494,8916011.735147435
30967,42490542.770730026,25558.945958213833,6445,4505,11582,8429,8915168.56607201
30973,42512987.619008526,25263.534212137954,6432,4510,11599,8426,8914917.016082436
30979,42547588.97583301,25202.803528030825,6430,4463,11644,8436,8914706.809145495
30985,42712436.653368525,24887.834925203773,6495,4459,11639,8386,8914479.541553387
30991,42564108.257523365,25433.9970455937,6562,4388,11594,8441,8914430.423469914
30997,42300623.700359814,25316.51048045479,6408,4505,11641,8437,8914142.823136697
31003,42440585.33140629,24694.19000173284,6433,4517,11728,8319,8913663.386517828
31009,42589419.07343599,24862.079228795996,6512,4525,11657,8309,8912734.870313235
31015,42478444.71998508,24583.150677250454,6422,4571,11777,8239,8912399.709115991
31021,42626489.36881193,24875.74243487112,6543,4534,11632,8306,8912046.769364512
31027,42639264.9939864,24901.029056265656,6549,4571,11576,8325,8911873.167399336
31033,42573143.056355484,24731.03557362048,6588,4574,11638,8227,8911735.785647586
31039,42747011.17039546,24346.308535509866,6642,4482,11789,8120,8911602.08033634
31045,42680162.474865444,24348.09138012598,6667,4430,11796,8146,8911288.206411583
31051,42907461.94192385,23840.274081925214,6752,4465,11755,8073,8910914.149436982
31057,42922800.15681494,24295.227519741078,6795,4411,11696,8149,8910479.74422371
31063,42776284.90211685,24124.63160027677,6836,4437,11674,8110,8910147.071293607
31069,42419260.54679578,23939.629113058778,6718,4570,11658,8117,8910003.31244954
31075,42923459.45484877,23844.610454502723,6849,4622,11600,7998,8909908.932955956
31081,42678164.48988137,24070.900535364315,6826,4674,11421,8154,8909776.0738096
31087,42671498.648321815,23696.454333326295,6844,4487,11680,8070,8909508.465376405
31093,42854059.78703458,23385.948530650454,6926,4541,11575,8045,8909179.217745787
31099,42781114.879163265,23816.881927038008,6934,4496,11566,8097,8909008.709420534
31105,42643982.26857387,23295.03056215249,6899,4485,11701,8014,8908717.186208675
31111,42721862.18311413,23381.814739365815,7004,4478,11650,7973,8908419.365094172
31117,42511419.92272868,23545.11868252581,6971,4469,11553,8118,8908183.84605734
31123,42638448.7905461,23147.277582862767,7030,4464,11677,7946,8907928.60444253
31129,42374868.43719018,23582.12353027656,7013,4575,11480,8055,8907794.319850657
31135,42351939.0186805,23652.87186717909,7001,4496,11538,8094,8907730.98941628
31141,42674006.91110414,22958.830601105594,7151,4568,11513,7903,8907677.786036083
31147,42542920.39974192,23298.11707032355,7172,4555,11424,7990,8907645.351080993
31153,42484552.7422498,22941.91009066924,7097,4521,11655,7874,8907505.57189398
31159,42600000.49098069,22890.973296619544,7207,4580,11507,7859,8907441.170034586
31165,42634889.8847718,23265.099347447325,7217,4533,11458,7951,8907344.114943737
31171,42608268.09884421,22649.881594589293,7173,4663,11520,7809,8907210.135008927
31177,42454225.27528981,23033.45316578239,7225,4428,11518,8000,8907151.804303354
31183,42626668.53114802,22774.662680508838,7267,4587,11467,7856,8907119.352642396
31189,42572975.33145017,23087.251021833737,7379,4553,11374,7877,8907114.60523991
31195,42500711.83705171,22599.19693997381,7356,4671,11348,7814,8907021.615603033
31201,42360806.2197126,22859.965295274676,7364,4603,11418,7810,8906848.077238353
31207,42758694.06790608,22698.641425396014,7548,4522,11324,7807,8906473.67720661
31213,42510054.232610755,22670.50940238545,7519,4531,11410,7747,8906139.14737299
31219,42661907.18514131,22508.22421485693,7563,4450,11426,7774,8905910.059365163
31225,42338775.02275874,22513.99729839712,7503,4564,11353,7799,8905775.540741496
31231,42742692.436789505,22259.578486892984,7625,4567,11351,7682,8905627.598638384
31237,41103431.0224865,28447.49655262246,7640,4365,10125,9101,8364619.663122774
31243,40792906.43194527,27796.506548626014,7465,4540,10243,8989,8364405.631750133
31249,40919592.85501581,27397.807322593482,7552,4457,10273,8961,8364374.941864704
31255,41100750.22942264,26878.48544863991,7556,4484,10369,8840,8364265.113952732
31261,41422972.80620233,26381.970486132723,7630,4520,10415,8690,8364265.113952732
31267,41518424.69736568,26334.702334253936,7652,4426,10425,8758,8364265.113952732
31273,41537619.1915889,25652.47840349068,7626,4488,10542,8611,8364205.432236149
31279,41999904.86882401,25291.28756926307,7776,4461,10589,8447,8363910.6380711915
31285,41911392.95244404,24816.382113798663,7681,4430,10773,8395,8363809.283455135
31291,41785297.485593416,24801.593988664477,7648,4456,10797,8384,8363781.870024613
31297,41548859.16793398,24452.64881894827,7549,4435,10931,8376,8363681.610929055
31303,42036944.61098422,24159.961852790693,7675,4398,10881,8343,8363661.706673456
31309,42122080.415928505,23868.734671196395,7668,4598,10830,8207,8363533.69579928
31315,42103186.982264176,23948.558591197398,7687,4538,10907,8177,8363339.842737481
31321,42010224.350203544,23623.490051632893,7634,4454,11059,8168,8363210.510314639
31327,41876114.7147343,23858.954079655603,7620,4423,11007,8271,8363074.815274147
31333,41991667.73762914,23602.251943885425,7691,4406,11053,8177,8362969.368386896
31339,42019174.831355736,23049.831790359993,7617,4578,11083,8055,8362869.655190782
31345,42010654.225701965,23439.68474209729,7693,4499,10976,8171,8362671.206742755
31351,42333591.14099783,23325.505860964655,7786,4526,10965,8068,8362446.772916681
31357,42439483.577449195,23000.730540246117,7766,4522,11077,7986,8362322.764947795
31363,42261069.21522748,23018.375416702696,7731,4517,11035,8074,8362128.992821178
31369,42348335.696516745,22974.995338372788,7796,4519,11121,7927,8361853.3610706385
31375,42432795.19040969,22785.44845433797,7824,4421,11231,7893,8360964.030156121
31381,42053010.28897315,23358.183765717306,7719,4523,11076,8057,8360258.856013036
31387,42240345.12696351,22552.84923495977,7696,4668,11179,7838,8359931.431800011
31393,42334513.22957478,22903.35919717358,7833,4560,11038,7956,8359820.770946545
31399,41964923.121920675,23044.888854817404,7683,4510,11204,7996,8359290.691822616
31405,42053705.931269854,23127.890355598738,7803,4408,11149,8039,8358319.773146266
31411,42236846.00363094,22833.39049823813,7772,4564,11171,7898,8357955.601647598
31417,42238309.53239972,22723.031524534246,7799,4551,11189,7872,8357944.879747203
31423,42316442.71143271,22510.04666153785,7767,4553,11250,7847,8357470.680661778
31429,42575622.34906796,22672.673945158534,7859,4608,11105,7851,8357291.406352312
31435,42375427.63674341,22300.712575090907,7825,4579,11208,7817,8356943.253442534
31441,42652868.152429655,22226.259081935288,7920,4517,11277,7721,8356755.768622752
31447,42523705.233148485,22862.460811938356,7896,4595,11123,7827,8356505.208175053
31453,42335620.10224806,22473.66501542619,7861,4546,11156,7884,8356253.314896065
31459,42376283.71594611,22635.899282609473,7856,4567,11227,7803,8356142.439195937
31465,42318722.94124731,22626.210236988263,7870,4441,11272,7876,8355920.183326869
31471,42485144.776009575,22595.26062708887,7939,4507,11178,7841,8355759.831239903
31477,42450056.676540434,22448.167412043895,7955,4425,11247,7844,8355470.897835193
31483,42305929.65183608,22801.823231097707,7968,4529,11129,7851,8355381.868969321
31489,42605538.226295896,21925.80566573085,7974,4534,11231,7744,8355216.921840565
31495,42411660.158672385,22220.03743264514,8019,4502,11203,7765,8354949.324093922
31501,42661243.6896829,22167.226605875923,8165,4537,11073,7720,8354767.988608234
31507,42282339.87209781,22291.479993197278,8059,4610,10981,7851,8354565.699192078
31513,42330694.70996623,22401.611821497467,8165,4518,11031,7793,8354462.181346534
31519,42364665.07110035,21915.579922363693,8136,4488,11182,7707,8354462.181346534
31525,42442979.79428457,21919.09860247496,8211,4532,11177,7599,8354405.981387045
31531,42514884.835545294,22119.28053128168,8285,4500,11008,7732,8354311.338665764
31537,42473518.59402129,21824.553159709023,8284,4632,10981,7634,8354063.723028068
31543,42503926.79138554,21771.822505174692,8324,4555,11006,7652,8353951.843125972
31549,42436695.6962382,21718.513696308015,8372,4557,11022,7592,8353882.529488673
31555,42351559.08928471,21645.577293990973,8386,4498,11055,7610,8353672.125116903
31561,42349760.55479704,21594.759397058137,8379,4501,11056,7619,8353475.662244229
31567,42304600.995798275,21542.616205556486,8398,4516,11013,7634,8353265.611549041
31573,42524490.25939471,21283.25863547569,8532,4495,10974,7566,8353247.154047808
31579,42460256.48711994,21374.624062866038,8559,4602,10856,7556,8353140.68245859
31585,42175425.09097162,21404.408900520702,8533,4598,10897,7551,8353046.592991477
31591,42084757.67943566,21349.72595914341,8504,4577,10941,7563,8352885.571215163
31597,40853140.70161704,26468.703834100917,8519,4499,9803,8770,7837186.835676863
31603,40923647.9460061,26310.467625869427,8529,4496,9860,8712,7837186.835676863
31609,40932475.6586578,25506.18180825521,8517,4631,9855,8600,7836809.205589461
31615,41089754.37370386,25319.30212516703,8561,4495,9983,8570,7836440.337191065
31621,40950083.58869754,25511.806284485054,8501,4580,9929,8605,7836060.120833903
31627,41085040.63192209,24847.47097785434,8515,4455,10089,8562,7835867.810174113
31633,41688037.87385239,23983.124682026933,8710,4397,10259,8261,7835579.384708786
31639,41526229.132498644,23867.61997356124,8575,4526,10305,8227,7835338.556530569
31645,41298568.74130811,23804.20412164939,8536,4492,10383,8228,7835127.541858143
31651,41576144.3844025,23239.578048675972,8543,4502,10469,8131,7834968.969950177
31657,41967033.27536024,22943.821409917593,8686,4683,10326,7956,7834730.831614201
31663,41941672.4242977,22515.412829487246,8634,4533,10570,7920,7834446.398108774
31669,41917459.29177083,22729.286913500593,8689,4459,10485,8030,7834094.486436842
31675,41834999.31469787,22081.879921809756,8597,4647,10556,7869,7833837.182837228
31681,42070773.46532389,22429.53134880341,8696,4499,10551,7929,7833559.085480456
31687,42064333.5069402,22520.01948727968,8740,4340,10599,8002,7833491.022709665
31693,41987338.659627154,22227.680981826084,8687,4554,10545,7901,7833451.113181527
31699,42208217.80928707,22068.538374413038,8737,4484,10669,7803,7833306.083868848
31705,41987147.8336118,21815.10329695745,8625,4618,10673,7783,7833125.358194554
31711,42005567.33538144,22112.740555689805,8687,4526,10643,7849,7833015.235183563
31717,42099420.10792589,21631.677460937663,8698,4523,10782,7708,7832965.391178967
31723,42244658.704285204,21910.060178901247,8766,4491,10723,7737,7832869.440028103
31729,41652111.20657154,22168.401583800107,8652,4504,10669,7898,7832822.277147148
31735,42339032.70281488,21769.62461498459,8821,4561,10665,7682,7832765.469428613
31741,42266160.50316445,21211.94918440748,8747,4585,10783,7620,7832511.496389874
31747,42420534.09034512,21497.41448214254,8819,4570,10739,7613,7832323.415427491
31753,42178931.44475991,21400.95208811079,8708,4493,10841,7705,7832164.979862282
31759,42017653.57267228,21573.94134626504,8703,4523,10773,7754,7831895.831184263
31765,42185469.1218754,21963.025475903392,8828,4462,10731,7738,7831727.420646402
31771,42010698.89999247,21554.471706574346,8756,4557,10781,7671,7831594.164753569
31777,42341592.39386605,21257.303724986967,8905,4525,10702,7639,7831412.263771756
31783,42085994.650158264,21695.16947056657,8824,4597,10583,7773,7831212.944786457
31789,42232491.865918696,21175.178935787302,8875,4585,10790,7533,7831001.522280778
31795,41976046.982674435,21391.873830503275,8883,4576,10659,7671,7830778.493712643
31801,42179183.31737025,21219.086270570602,9033,4377,10735,7650,7830704.767381196
31807,42086392.6319357,21293.733957401182,8989,4633,10601,7578,7830396.1751080295
31813,42098794.74509639,20928.31626782228,8987,4532,10799,7489,7830251.407204773
31819,42251607.56515212,20630.529921459503,8980,4584,10786,7463,7829999.93806754
31825,42253493.84631654,20774.226200235793,9057,4549,10696,7517,7829900.74082915
31831,41980529.09033746,20867.014709433453,9000,4639,10572,7614,7829882.732611134
31837,42263838.97155907,20921.57431379678,9131,4615,10552,7533,7829828.442577416
31843,42320231.6546321,20851.961201872502,9218,4593,10527,7499,7829759.710605245
31849,42351978.02517864,20723.538673021463,9246,4552,10498,7547,7829671.557124137
31855,42094280.082449354,20554.36950689134,9149,4697,10589,7414,7829520.405406915
31861,42154684.581528984,20177.462002794306,9259,4583,10636,7377,7829428.160074881
31867,42188721.1116218,20267.94251520471,9266,4607,10582,7406,7829306.114166257
31873,42058355.29177824,20242.974047412823,9297,4627,10552,7391,7829088.502797833
31879,42254572.209416196,20292.918445671115,9379,4577,10476,7441,7829015.565246209
31885,42265839.96748432,20281.55614432024,9467,4466,10572,7374,7828897.2267120425
31891,42302482.446265504,20211.193240048484,9401,4692,10428,7364,7828780.312394212
31897,42061484.67651762,20447.279757054737,9399,4588,10471,7433,7828584.115290028
31903,42318814.12054551,19947.947821952737,9446,4577,10540,7334,7828245.663644289
31909,42402896.22960405,19675.513686813214,9449,4723,10511,7220,7828021.682313513
31915,42019316.735978566,19912.450170008386,9423,4732,10504,7250,7827939.248019803
31921,41954938.82139913,20105.76463788456,9456,4607,10467,7385,7827896.90769391
31927,42046107.55309916,19948.585622473678,9491,4768,10350,7312,7827863.078895809
31933,42277734.178646445,19776.02228234129,9618,4593,10449,7267,7827662.597637592
31939,42134434.37485833,19681.138644725186,9550,4745,10465,7173,7827403.778288634
31945,42097757.51419421,19689.805299588763,9609,4634,10436,7260,7827287.194354578
31951,42004067.74797496,19479.5312117035,9616,4655,10420,7254,7827236.040059414
31957,40777332.94035456,24533.074827421457,9694,4553,9355,8349,7300094.365863917
31963,40681564.47177365,23877.996438576767,9578,4590,9571,8218,7299742.261012634
