nb_people,total_time_to_work,emissions,walkers,bikers,TPG_users,car_users,tax_sum
31024,37755215.91354422,51308.06801772303,3941,3918,8358,14801,0.0
31030,37728405.92782771,51196.60704494648,3956,3977,8264,14827,0.0
31036,38056928.79341002,50861.52504055704,4027,3926,8385,14692,0.0
31042,37679923.816303514,51126.35751198107,3942,3832,8389,14873,0.0
31048,37793830.43166608,51018.7278571344,3948,3934,8405,14755,0.0
31054,37898945.99056362,51016.368117165264,3995,3893,8383,14777,0.0
31060,37944866.331760064,50993.46834648319,3960,4031,8292,14771,0.0
31066,37820991.643365026,51353.9850514628,3969,3875,8359,14857,0.0
31072,37738743.86068976,51228.334308192636,3935,3944,8332,14855,0.0
31078,38220591.732348315,50752.71560864117,4054,4056,8291,14671,0.0
31084,38093488.84485366,50856.91661262385,4067,3953,8348,14710,0.0
31090,37811337.40735986,50831.15192477255,3924,3982,8429,14749,0.0
31096,37683515.79596712,51010.789938122565,3934,3907,8405,14844,0.0
31102,38068701.89680126,50619.41825940679,3979,3900,8531,14686,0.0
31108,37956509.96902078,51060.271623474815,4003,3934,8318,14847,0.0
31114,38141213.14389553,50709.396286163326,4035,4058,8322,14693,0.0
31120,37967093.04466213,50836.84583900742,4004,3970,8367,14773,0.0
31126,38115457.11801508,50699.98305584742,3990,3914,8530,14686,0.0
31132,37946517.68759657,50626.151571715345,3953,4010,8451,14712,0.0
31138,38085930.624339566,50656.27180519836,3999,3990,8422,14721,0.0
31144,38151060.69770276,50773.052884777106,4038,3956,8430,14714,0.0
31150,37940893.06614779,50948.36724462365,3999,3959,8374,14812,0.0
31156,38310229.046993546,50662.165038097846,4076,3872,8505,14697,0.0
31162,38158618.59806375,50574.13112259473,3986,3978,8467,14725,0.0
31168,38436614.90168239,50341.182037575425,4066,3961,8517,14618,0.0
31174,37853385.19302031,50787.7483341132,3931,3912,8437,14888,0.0
31180,38436304.11404104,50418.669741252445,4116,3935,8393,14730,0.0
31186,38368053.70577663,50133.777883383635,4040,4002,8568,14570,0.0
31192,38462592.929861784,50285.39956423133,4092,3990,8461,14643,0.0
31198,38497103.206037834,50347.11791129341,4067,3950,8512,14663,0.0
31204,38259775.40129638,50260.024793598976,4018,3940,8601,14639,0.0
31210,38029712.916485034,50527.269449376276,3986,4011,8422,14785,0.0
31216,38315956.03704583,50506.31726880883,4051,3863,8596,14700,0.0
31222,38456976.85482929,50005.94828416912,4048,4041,8510,14617,0.0
31228,38315824.57905147,50210.32742879507,4000,3939,8636,14647,0.0
31234,38190488.855712235,50160.879340457024,3953,4022,8587,14666,0.0
31240,38039172.41667578,50655.47651164412,3965,3989,8453,14827,0.0
31246,38301291.33381765,50335.455427842375,4036,3894,8550,14760,0.0
31252,38488572.14801736,50163.32614933954,4074,4012,8511,14649,0.0
31258,38326793.79343604,50359.11688144276,4043,3894,8594,14721,0.0
31264,38505948.41349358,49850.69639278135,4060,4005,8584,14609,0.0
31270,38616613.99475134,50167.67749598101,4155,3983,8417,14709,0.0
31276,38418957.99203107,50124.24708194273,4068,4021,8517,14664,0.0
31282,38674266.67832912,49748.34673552106,4097,4040,8614,14525,0.0
31288,38596640.3231092,49973.43492148389,4103,3932,8642,14605,0.0
31294,38492660.97582428,50183.86046370215,4081,3902,8577,14728,0.0
31300,38383051.742289595,50205.03096642749,4043,3967,8626,14658,0.0
31306,38484627.99060824,49890.50367084036,4057,4016,8613,14614,0.0
31312,38487183.07073432,50120.66243040781,4083,3964,8531,14728,0.0
31318,38486987.738441855,50172.21339564376,4089,3986,8518,14719,0.0
31324,38697153.039726734,49953.90837491671,4084,3976,8634,14624,0.0
31330,38497249.707092084,49954.78447897417,4046,4049,8548,14681,0.0
31336,38518801.27758448,49907.881193489804,4047,4030,8585,14668,0.0
31342,38542872.06302398,49995.45884998597,4053,4036,8522,14725,0.0
31348,38447675.50659494,50119.396625944595,4069,4088,8469,14716,0.0
31354,38464275.30943001,49937.31102078187,4051,3921,8692,14684,0.0
31360,38762646.39179072,49540.83060557133,4107,4068,8632,14547,0.0
31366,38400736.49024128,50001.679005666345,4025,3928,8683,14724,0.0
31372,38640746.411245465,49958.82552192232,4128,3893,8595,14750,0.0
31378,38862835.735517845,49885.610662476254,4154,3920,8662,14636,0.0
31384,38552072.62339383,49653.7096083624,4060,4115,8605,14598,0.0
31390,38859372.4729031,50039.67796981287,4187,3904,8589,14704,0.0
31396,38650274.62451441,49427.98001785041,4042,4040,8745,14563,0.0
31402,38349093.86518292,50085.78883638471,4011,4010,8550,14825,0.0
31408,38859375.942358576,49237.57374146036,4104,3977,8797,14524,0.0
31414,38622487.918125995,49823.4344383575,4091,4031,8505,14781,0.0
31420,39107736.493319556,49487.31401836297,4208,4004,8640,14562,0.0
31426,38669604.72113539,49388.261584506574,4073,3984,8770,14593,0.0
31432,38572621.54070956,49800.07459470666,4040,3949,8684,14753,0.0
31438,38553427.52411237,49316.02275227379,4023,4059,8793,14557,0.0
31444,38818047.73645908,49099.1192309222,4071,4073,8771,14523,0.0
31450,38721896.20073212,49561.52336836352,4104,3980,8742,14618,0.0
31456,38747890.08771887,49507.17454147178,4091,3931,8819,14609,0.0
31462,38796144.66330176,49719.11155653998,4126,3973,8735,14622,0.0
31468,38705366.180111654,49236.51078382799,4067,3891,8929,14575,0.0
31474,38819215.55440112,49380.25314245054,4144,3926,8778,14620,0.0
31480,38572275.58646625,49291.631697619785,4035,4030,8823,14586,0.0
31486,38694810.968500495,49238.32386708322,4047,4000,8885,14548,0.0
31492,39075704.2495322,48977.78991643215,4141,4061,8786,14498,0.0
31498,38911343.588953726,49011.87894748065,4065,4059,8846,14522,0.0
31504,38864114.182510585,48888.68489050606,4073,4091,8809,14525,0.0
31510,39072532.353003055,49403.53783160682,4200,3992,8676,14636,0.0
31516,38807749.8622674,49127.90111769339,4117,3982,8774,14637,0.0
31522,38774955.31783398,49213.0398647261,4107,3860,8943,14606,0.0
31528,38836146.29250841,49278.540764946294,4114,4073,8684,14651,0.0
31534,38797562.29073604,49339.81843636833,4125,4009,8743,14651,0.0
31540,38885946.987995125,49177.77677322538,4117,4000,8833,14584,0.0
31546,39094904.83295213,48733.561737283286,4125,4017,8904,14494,0.0
31552,39124103.592055,48946.696468890405,4171,3997,8805,14573,0.0
31558,38589237.07776604,48931.027901277004,4003,4112,8880,14557,0.0
31564,39117661.061083354,48880.12459029109,4161,4054,8834,14509,0.0
31570,38970269.368015476,48770.70114521682,4081,4054,8947,14482,0.0
31576,38935980.19424742,48749.025356681785,4101,4124,8817,14528,0.0
31582,38942346.61503052,48795.218801330106,4128,3984,8884,14580,0.0
31588,39132187.94771716,48822.71130680327,4138,3986,8932,14526,0.0
31594,39055249.56534808,48702.330120009494,4170,4018,8927,14473,0.0
31600,38984832.93600987,48923.015861374755,4124,4024,8849,14597,0.0
31606,39100788.447595574,48741.592076034496,4147,4008,8851,14594,0.0
31612,39270131.116451345,48481.85352834823,4173,4070,8903,14460,0.0
31618,38981311.242860235,48972.79838330938,4111,4070,8823,14608,0.0
31624,38903429.27569424,48962.09159936953,4134,3997,8818,14669,0.0
31630,39188691.08084236,48488.34622793536,4127,4032,8986,14479,0.0
31636,39327654.36368339,48517.632339874166,4172,4024,8923,14511,0.0
31642,38923977.09949596,48773.98054142546,4097,4056,8898,14585,0.0
31648,39149849.38321217,48799.15400359377,4194,3980,8868,14600,0.0
31654,39301814.30186936,48585.077872750364,4196,4022,8897,14533,0.0
31660,39170214.82256237,48518.712843944464,4130,4127,8852,14545,0.0
31666,39068082.424506895,48918.36608636419,4165,3959,8889,14647,0.0
31672,39021639.58682546,48550.82173466471,4125,4110,8844,14587,0.0
31678,39147274.24487146,48396.606496023436,4141,4028,9052,14451,0.0
31684,39136553.62956027,48898.08529123942,4180,3930,8935,14633,0.0
31690,39094370.077353686,48677.95836762877,4141,4044,8934,14565,0.0
31696,39418199.08662029,48281.362510426065,4209,4015,8990,14476,0.0
31702,39183581.05655126,48426.04692804085,4100,4125,8974,14497,0.0
31708,39449358.32698241,48314.44950022066,4217,3916,9037,14532,0.0
31714,39428531.49954671,48142.231794550986,4194,4067,9017,14430,0.0
31720,39542629.97107026,48031.25987206754,4215,3981,9205,14313,0.0
31726,39411271.7105855,47922.79927986454,4177,4119,9057,14367,0.0
31732,39328689.50372751,48240.406248588966,4172,4029,9028,14497,0.0
31738,39146176.46608101,48378.922776629406,4121,4073,9019,14519,0.0
31744,39284200.09782309,48359.11465749761,4147,4067,8996,14528,0.0
31750,39539565.06915516,48056.878128536235,4233,4028,9073,14410,0.0
31756,39305426.39474329,48172.01429551107,4152,4042,9069,14487,0.0
31762,39049156.558120154,48398.50600257517,4113,3920,9196,14527,0.0
31768,39586576.13407609,48184.38833812087,4226,4063,9018,14455,0.0
31774,39608857.351775065,47739.93462645811,4252,4107,9059,14350,0.0
31780,39574924.44157192,48228.539848742585,4238,4022,9073,14441,0.0
31786,39662922.85203579,48023.119130930456,4216,4103,9029,14432,0.0
31792,39352790.519773446,47969.38081702346,4194,4060,9130,14402,0.0
31798,39617732.2436984,47796.777983717846,4219,4006,9143,14424,0.0
31804,39374623.974489965,48070.91972452003,4206,4086,9031,14475,0.0
31810,39588970.76851143,48247.507820824,4230,4062,9044,14468,0.0
31816,39902818.17670989,47645.68529215239,4275,4111,9180,14244,0.0
31822,39314185.044560105,48467.71433782534,4180,4024,9013,14599,0.0
31828,39401650.43489185,48237.57006475617,4207,4016,9000,14599,0.0
31834,39676023.94051209,47948.83334906008,4269,3951,9144,14464,0.0
31840,39498800.67134522,48081.45816865532,4182,4079,9128,14445,0.0
31846,39855723.25054133,47539.30800117212,4239,4071,9243,14287,0.0
31852,39426787.73410588,47983.02028392731,4152,4156,9058,14480,0.0
31858,39663217.59153118,47644.862789468265,4240,4143,9165,14304,0.0
31864,39531354.51302043,47958.84328530298,4210,4009,9132,14507,0.0
31870,39406953.18321813,47853.07110113663,4169,4076,9147,14472,0.0
31876,39755365.65904897,48037.007781205495,4318,4037,9078,14437,0.0
31882,39744630.34293467,47848.007688295605,4270,3952,9173,14481,0.0
31888,39639933.035237886,47644.10685258672,4224,4081,9127,14450,0.0
31894,39581446.6020646,47827.21513139792,4201,4080,9085,14522,0.0
31900,39911573.36084523,47608.532594564924,4279,4035,9205,14375,0.0
31906,39923769.112369575,47743.953337488056,4294,4015,9163,14428,0.0
31912,39645466.88869691,47756.71336925159,4228,4017,9238,14423,0.0
31918,39615600.66176506,47723.20163652452,4206,4037,9220,14449,0.0
31924,39718383.292918146,47293.482566205195,4210,3976,9413,14319,0.0
31930,39782911.652814455,47464.59947683329,4235,4035,9322,14332,0.0
31936,39745273.457420394,47275.45778333687,4238,4115,9223,14354,0.0
31942,39818729.31902331,47344.63674355018,4235,4131,9192,14378,0.0
31948,39659467.41467316,47670.034292516444,4186,4019,9264,14473,0.0
31954,39883947.00893683,47411.32886734919,4259,4053,9296,14340,0.0
31960,39849851.21546542,47287.04380782995,4228,4047,9357,14322,0.0
31966,40024822.63559555,47378.422212260906,4308,4088,9206,14358,0.0
31972,39575625.903925,47612.94052178097,4211,4120,9212,14423,0.0
31978,39909887.05837321,47615.406942151734,4301,4019,9170,14482,0.0
31984,39651862.30037753,47372.24738358759,4183,4020,9326,14449,0.0
31990,39564629.84300906,47589.51849481682,4176,4141,9182,14485,0.0
31996,39819164.89242707,47614.190153692296,4256,3961,9248,14525,0.0
32002,40181208.23949355,47224.636257581544,4293,4175,9214,14314,0.0
32008,39772564.212345615,47180.67859119018,4229,4118,9287,14368,0.0
32014,40122246.48239565,47232.26967662279,4309,4081,9275,14343,0.0
32020,39988407.84240114,47191.07064498169,4275,4096,9238,14405,0.0
32026,39989785.26908949,47172.17486446857,4302,4054,9325,14339,0.0
32032,39934139.753298834,47214.52839849622,4262,4071,9310,14383,0.0
32038,40019602.15607367,47222.91789147454,4314,3999,9307,14412,0.0
32044,40134261.104532465,47295.50372125711,4312,4119,9253,14354,0.0
32050,39982696.874938875,47131.74276859916,4253,4109,9336,14346,0.0
32056,40178021.49694654,46891.79295554384,4300,4114,9382,14254,0.0
32062,39871757.03821928,47276.48011876202,4258,4087,9329,14382,0.0
32068,39871848.91771774,47313.76419145553,4258,4077,9269,14458,0.0
32074,39848046.71724759,47383.2291660735,4272,4103,9273,14420,0.0
32080,39922814.19204061,46978.60549539613,4248,4074,9394,14358,0.0
32086,40036971.20290644,46751.40903451027,4239,4106,9386,14349,0.0
32092,40353612.26440447,46810.35308397589,4338,4161,9343,14244,0.0
32098,40373295.34331946,46754.06915252636,4363,4080,9437,14212,0.0
32104,40299616.65300745,46732.7449420904,4292,4087,9466,14253,0.0
32110,39973437.99867922,47215.42849365546,4299,4025,9351,14429,0.0
32116,40082605.74320065,47360.101808754516,4297,4024,9357,14432,0.0
32122,40150965.70945316,46510.106282750945,4264,4206,9402,14244,0.0
32128,40274726.05457409,46688.919717277364,4293,4031,9533,14265,0.0
32134,40141441.91063325,47110.712988784486,4304,4053,9327,14444,0.0
32140,40183584.56893686,47042.27647968341,4301,4166,9231,14436,0.0
